source,target
杭州知味食品有限公司,上海日生食品物流有限公司,1.0
江苏海创农产品开发有限公司,上海肯德基有限公司协通大酒店餐厅,21.0
上海大昌行食品工业有限公司,联华超市   安顺,3.0
北京中冷物流股份有限公司,1072沃尔玛华东百货有限公司上海江桥分店,150.0
上海清美绿色食品有限公司,宜君华联,19.0
上海爱樱食品有限公司,上海龙辉餐饮管理有限公司新松江路店,1.0
上海番邦食品销售有限公司,上海外高桥进口商品直销中心有限公司,30.0
上海万有全豆制品有限公司,上海家得利超市有限公司包头路店,1.0
北京源祥港贸易有限公司,上海华晨食品有限公司,4.0
正大桑田（长春）农业有限公司,上海莲源物流有限公司望园路分公司,2.0
Z10V-泰森华东食品发展有限公司,上海联家超市有限公司万达店,89.0
上海统益生物科技有限公司,上海新景西餐食品有限公司,2.0
山东美佳集团有限公司,上海日生食品物流有限公司,1.0
上海祁麟实业有限公司,上海行怡食品贸易有限公司,306.0
上海朴川贸易有限公司,上海龙辉餐饮管理有限公司真北路店,13.0
北京凯捷国际食品有限公司,上海日生食品物流有限公司,1.0
上海朗富快餐盒饭有限公司,上海市霍山学校,22.0
AT99-裴顿食品（安徽）有限公司,上海联家超市有限公司南翔店,4.0
上海展富食品有限公司,（万象城店）尚乐（杭州）餐饮管理有限公司万象城店,73.0
Z9DD-上海思迅商贸有限公司,上海联家超市有限公司曹路店,14.0
中盐东兴盐化股份有限公司,上海惠寿食品有限公司,11.0
上海亚太国际蔬菜有限公司,上海必胜客有限公司罗秀东路店,44.0
上海旭阳绿色食品有限公司,锦江麦德龙现购自运有限公司浦东商场,28.0
上海优壹电子商务有限公司,兴化市贝儿美母婴生活用品馆,3.0
鼎香帅（上海）餐饮企业管理有限公司,昆山市玉山镇婷英小吃店,31.0
纽迪希亚生命早期营养品管理（上海）有限公司,沃尔玛上海宝山一二八纪念路店,15.0
中粮国际（北京）有限公司上海分公司,上海肯德基有限公司海光餐厅,8.0
上海市嘉定区马陆镇张雷粮油经营部,上海嘉定徐行农贸市场经营管理有限公司,9.0
上海市莹瑜贸易有限公司,上海古意餐饮管理有限公司静安分公司,35.0
上海澳富盈食品贸易有限公司,上海华江市场,4.0
上海长生食品有限公司,大润发美兰湖店,2.0
上海精彦食品冷冻有限公司,上海松江绿地商业管理有限公司,26.0
上海清美绿色食品有限公司,庄行342(农工商),9.0
上海市宝山区宝灵蔬菜园艺场,上海欧尚超市有限公司长阳店 ,50.0
北京中冷物流股份有限公司,1027江苏沃尔玛百货有限公司常州南大街分店,109.0
中粮国际（北京）有限公司上海分公司,上海肯德基有限公司车墩餐厅,7.0
上海久益农副产品配送有限公司,上海市青浦佳佳幼儿园,421.0
上海好客农业科技发展有限公司,上海龙辉餐饮管理有限公司东郊百联店,837.0
甄味（上海）国际贸易有限公司,上海龙辉餐饮管理有限公司真北路店,25.0
上海惠寿食品有限公司,宿迁长野拉面,56.0
上海紫燕食品有限公司,上海紫燕食品有限公司中华路店,5.0
广州安城人参有限公司,上海龙辉餐饮管理有限公司百联又一城店,5.0
五得利集团兴华面粉有限公司,上海爱凡食品有限公司,4.0
上海东区老大房食品有限公司,联华真金,17.0
中粮国际（北京）有限公司上海分公司,上海肯德基有限公司汇宝餐厅,8.0
上海兴客来副食品商行,上海绿杨村酒家股份有限公司绿杨村江宁酒家,137.0
上海九州通医药有限公司,上海健一网大药房连锁经营有限公司,1.0
上海行怡食品贸易有限公司,上海曙顺物流有限公司,18.0
上海清美绿色食品有限公司,中山西路300店(农工商),5.0
上海乐惠米业有限公司（100228）,上海易买得超市有限公司老西门店,7.0
中粮国际（北京）有限公司上海分公司,上海肯德基有限公司新凌云餐厅,13.0
上海展富食品有限公司,（国金）上海港丽餐饮管理有限公司世纪大道店（国金）,153.0
上海元果贸易有限公司,上海斗品膳食品有限公司,2.0
福州田美农业开发有限公司（自采）,上海通河永辉超市有限公司,27.0
上海安得列郎晴食品贸易有限公司,新之美餐饮管理（上海）有限公司淮海路店,5.0
浙江宝隆米业有限公司,中储粮（上海）米业有限责任公司,1.0
多美滋婴幼儿食品有限公司,武汉市生泰副食有限责任公司,17.0
北京辣西西里贸易有限公司,上海萨莉亚餐饮有限公司大渡河路店,9.0
上海亚太国际蔬菜有限公司,上海肯德基有限公司陈行餐厅,26.0
联家真北店,益海嘉里食品营销有限公司,1.0
上海市闸北区熠峰食品经营部（郑华明）,上海龙辉餐饮管理有限公司虹口龙之梦店,5.0
上海佳伊食品有限公司,上海孟庄副食品有限公司,5.0
上海东辉食品有限公司,上海易买得超市有限公司老西门店,8.0
上海清美绿色食品有限公司,航新71(伍缘折扣超市),9.0
上海市松江区洞泾镇翌玉副食品经营部,上海伊锦辉置业发展有限公司（上海新虹桥智选假日酒店）,20.0
无锡建马食品有限公司,上海新白鹿餐饮有限公司第一分公司,8.0
益海嘉里食品营销有限公司,上海必胜客有限公司罗阳路店,2.0
上海灿顺实业有限公司,上海巨匠咖啡食品有限公司,12.0
上海阳洋豆业食品有限公司,曹杨铁路农贸市场-31号,25.0
上海永伟食品销售有限公司,上海浦众农贸市场经营管理有限公司,2.0
上海艺杏食品有限公司,金鼎市场(王震)（加盟）,28.0
上海冯达豆类食品有限公司,区政府（一中心）,4.0
上海艺杏食品有限公司,新港菜市场（陈东华）（散户）,26.0
上海米秋实业发展有限公司,益海嘉里食品营销有限公司,262.0
上海恒宏贸易有限公司,上海顶发食品有限公司,7.0
上海艺杏食品有限公司,闵行交大第五餐厅-锅仔煲仔,1.0
南阳市伊曼清真食品有限公司,上海鑫程食品有限公司,1.0
上海香盈食品加工有限公司,上海国家会计学院,150.0
上海军工路国太综合市场经营有限公司,上海三门农贸市场经营管理有限公司,12.0
上海清美绿色食品有限公司,冷猫生鲜加盟 朱卫兵（预付1）,2.0
上海力德尔食品有限公司,中光中学--老师,1.0
乐购,上海波曼酒店管理有限公司,12.0
光明米业（集团）有限公司,特易购商业(浙江)有限公司上海中华新路店,2.0
上海雨润食品有限公司,上海绿叶农副产品市场经营管理有限公司步云农副产品市场经营管理分公司,19.0
上海汉康豆类食品有限公司,01.华友,29.0
上海双汇大昌有限公司上海分公司,运城经济开发区骅宇商贸,22.0
上海爱森肉食品有限公司,上海七宝乐购购物中心有限公司,29.0
上海花冠营养乳品有限公司,赣州市南康区连城聪明宝宝,8.0
上海冯达豆类食品有限公司,(明星)上海沀仪餐管理有限公司,3.0
上海艺杏食品有限公司,普陀区教育服务配送中心《沙田小》,2.0
广东八记食品有限公司,上海龙辉餐饮管理有限公司闸北大悦城店,15.0
上海万有全豆制品有限公司奉贤分公司,家得利颛桥,29.0
上海艺杏食品有限公司,上海健康医学院-学校餐饮,6.0
上海贷柏农产品产销合作社,上海众选商业管理有限公司,12.0
上海市浦东新区北蔡镇许彬水产行,上海新香涌餐饮有限公司,46.0
上海清美绿色食品有限公司,上海甘泉集贸市场经营管理有限公司,64.0
上海花冠营养乳品有限公司,福州市爱婴宝贝,16.0
上海新景西餐食品有限公司,扬州德国啤酒城（仪征市比尔啤酒城有限公司）,7.0
上海永鲜商贸发展有限公司,上海都是生活企业发展有限公司,1.0
上海闵行区新哥肉制品经营部,上海辉哥海鲜火锅餐饮有限公司圆明园路店,25.0
益海嘉里食品营销有限公司,上海肯德基有限公司肇周餐厅,2.0
上海大昌行食品工业有限公司,联华 东兰,1.0
内蒙古草原宏宝食品有限公司,上海洪场电子商务有限公司,1.0
上海清美绿色食品有限公司,崇明262店（农工商）,5.0
上海市黄浦区飞奔水产经营部（鱼）,上海市黄浦区陆盛餐厅,136.0
上海秦丰果果品有限公司周至分公司,上海联家超市有限公司南翔店,14.0
上海良龙粮油发展有限公司,芜湖市峰岭,2.0
上海佳伊食品有限公司,吉祥餐饮,2.0
苏州环云贸易有限公司,沃尔玛顾村店,13.0
光明米业(集团)有限公司(买断2),上海联华超市发展有限公司 - 系统,887.0
上海汉康豆类食品有限公司,上海联家超市有限公司张江高科店,13.0
一新食品,上海冰丰冷藏有限公司,6.0
彭辉师,上海市浦东新区北蔡镇陆家庄菜馆,41.0
永康市姥姥豆制品有限公司,上海诚味食品有限公司,1.0
海昌粮油经营部,上海东湾农副产品市场经营管理有限公司,120.0
上海澳莉嘉食品有限公司宝山分公司,立丰仙霞总店,72.0
多美滋婴幼儿食品有限公司,合肥金燕食品有限责任公司,4.0
上海怀乾贸易有限公司,上海龙辉餐饮管理有限公司新松江路店,12.0
上海新景西餐食品有限公司,上海瑞金宾馆,81.0
江苏泰森食品有限公司,家乐福（上海）供应链管理有限公司昆山分公司,1.0
上海市闵行区新哥肉制品经营部,上海龙辉餐饮管理有限公司新松江路店,35.0
上海汉康豆类食品有限公司,14.联华景联店,14.0
上海清美绿色食品有限公司,南翔96(农工商),20.0
上海经泰油脂有限公司,浙江鹏洲油脂,3.0
上海清美绿色食品有限公司,竹园(联华),18.0
上海汉康豆类食品有限公司,18.上海市财税局机关服务中心食堂,13.0
上海阳洋豆业食品有限公司,香山8号,25.0
安吉祖名豆制食品有限公司,船厂卜峰莲花,180.0
ZZNY YT19-青岛何氏牛业有限公司,上海联家超市有限公司徐泾店,14.0
上海鼎腾食品有限公司,迪亚愚园,1.0
上海行友餐饮管理有限公司,上海康城实验学校,568.0
天津联盟谷物早餐有限公司,上海日生食品物流有限公司,1.0
上海新景西餐食品有限公司,欣恒食品销售有限公司,34.0
益海嘉里食品营销有限公司,上海莲源物流有限公司望园路分公司,27.0
上海锦翠食品有限公司,上海国家会计学院,439.0
安吉祖名豆制食品有限公司,七宝乐购,174.0
上海顶发食品有限公司,上海褔满家便利有限公司,2144.0
上海紫燕食品有限公司,上海市宝山区向松熟食店,3.0
海天下,上海冰丰冷藏有限公司,6.0
上海清美绿色食品有限公司,上海琦鲜食品有限公司,9.0
上海南浦食品公司浦东分公司-进口,上海嘉定乐购生活购物有限公司,11.0
益海嘉里食品营销有限公司,上海必胜客有限公司徐汇华泾店,6.0
中粮国际（北京）有限公司上海分公司,上海必胜客有限公司金高店,4.0
上海明珠湖肉食品有限公司,上海三门农贸市场经营管理有限公司,36.0
浦东新区曹路镇庆宏副食品蔬菜经营部,上海龚飞餐饮管理有限公司,37.0
上海东利油脂食品有限公司,上海朝旺贸易有限公司,314.0
ZVKL-中粮食品营销有限公司上海分公司,上海联家超市有限公司莘庄店,3.0
上海苏食肉品销售有限公司,上海蓝箭电控设备成套有限公司,1.0
上海绿和园艺有限公司,上海必胜客有限公司芳甸路店,65.0
傅氏水果经营部,上海街坊土菜馆,25.0
上海清美绿色食品有限公司,张江70(农工商),9.0
华润五丰米业(中国)有限公司,上海欧尚超市有限公司闵行店,1.0
上海东区老大房食品有限公司,联华田林,36.0
连云港有限公司,上海依涛食品有限公司,1.0
上海旭洋绿色食品有限公司,上海联华超市有限公司  果园,6.0
上海清美绿色食品有限公司,崇明华联堡镇1(华联供销),9.0
上海好胜贸易有限公司,上海好客农业科技发展有限公司,1.0
上海汉康豆类食品有限公司,上海新白鹿餐饮有限公司第二分公司,3.0
上海清美绿色食品有限公司,新镇99(伍缘折扣超市),2.0
沈阳华美禽畜有限公司,上海萨莉亚餐饮有限公司大渡河路店,21.0
上海欣天国际贸易有限公司,上海联华超市发展有限公司 - 系统,69.0
上海顺一水产行,上海百川综合市场经营管理有限公司,88.0
上海全能餐饮配送有限公司,龙阳分公司,6.0
上海适达餐饮管理有限公司冰淇淋加工厂,金山蓝色海岸,22.0
青州市天米食品有限公司,贝帝鲜（上海）食品有限公司,9.0
灵壁县卓越粮油贸易有限公司,上海旭洋绿色食品有限公司,58.0
大昌三昶（上海）商贸有限公司,上海新麦食品工业有限公司,2.0
上海悦采芳实业有限公司,南通康喜食品,13.0
上海双汇大昌有限公司上海分公司,蒙城县秋水巷久航食品批发部,2.0
上海海联副食品有限公司第一分公司,上海市第五十二中学（食堂）,115.0
上海汉康豆类食品有限公司,联华龙州店,29.0
上海西郊国际农产品交易有限公司,佳农食品（上海）有限公司,7.0
上海艺杏食品有限公司,万有全（徽三）H C,1.0
上海新景西餐食品有限公司,华美达和平酒店（世纪和平）,8.0
上海农贸批发市场,上海美天副食品市场经营管理有限公司程桥分公司,51.0
上海唐人神肉制品有限公司,榆次迎宾蛋糕房,5.0
上海东辉食品有限公司,上海奉贤乐购生活购物有限公司,11.0
上海旭洋绿色食品有限公司,上海联家超市有限公司柳州店,23.0
上海艺杏食品有限公司,东安一村菜点（加盟）（房建群）,20.0
上海清美绿色食品有限公司,崇明人民店(华联供销),6.0
佛山市腐三和食品有限公司,上海樟鸿贸易有限公司,1.0
上海万旗食品有限公司,上海奉贤大润发商贸有限公司,720.0
上海龙上农副产品批发市场经营管理有限公司,徽公馆,12.0
崇明肉食品有限公司,上海市青浦区嵩华小学,45.0
中粮国际（北京）有限公司上海分公司,上海通河永辉超市有限公司,9.0
中粮国际（北京）有限公司上海分公司,上海肯德基有限公司石龙餐厅,3.0
上海清美绿色食品有限公司,万源(联华),16.0
中粮国际（北京）有限公司上海分公司,上海肯德基有限公司市百餐厅,2.0
上海汉康豆类食品有限公司,怡乐食德固赛,9.0
上海亚太国际蔬菜有限公司,上海肯德基有限公司宝山万达餐厅,24.0
益海嘉里食品营销有限公司,上海华灵乐购生活购物有限公司,8.0
上海市云昌副食品有限公司,上海杏花楼餐饮管理有限公司,4.0
上海市闵行区新哥肉制品经营部,上海好客农业科技发展有限公司,1.0
上海百新食品贸易有限公司,上海元旺餐饮有限公司,27.0
上海良友海狮油脂实业有限公司,上海龙翔粮油有限公司,142.0
生产厂商1,上海宝山区大场镇祁连敬老院,1.0
江苏新洋米业有限公司,益海嘉里食品营销有限公司,1.0
上海市长宁区陈建新农副产品经营部,上海杏花楼餐饮管理有限公司,4.0
上海悦采芳实业有限公司,合肥佰利食品,6.0
上海清美绿色食品有限公司,仁菜网络科技加盟,10.0
上海爱凡食品有限公司,上海神起餐饮管理有限公司,3.0
上海秋展商贸有限公司,上海天家日伸餐饮有限公司,19.0
上海金锣哲远食品销售有限公司,上海振新市场经营管理有限公司,24.0
上海旭洋绿色食品有限公司,家乐福徐汇专卖,29.0
上海巨匠咖啡食品有限公司,温州红顶咖啡商行,13.0
三仙食品,上海鹭鹭中环餐饮管理有限公司,806.0
上海爱樱食品有限公司,上海龙辉餐饮管理有限公司百联又一城店,21.0
上海大昌行食品工业有限公司,联华 东海,1.0
上海容欣食品有限公司,上海宝山泗塘市场经营管理有限公司,1.0
上海西郊国际农产品交易有限公司,上海金怡果蔬种植专业合作社,6.0
上海艺杏食品有限公司,上海东康集贸市场经营管理有限公司,27.0
上海绿和园艺有限公司,上海必胜客有限公司牡丹江路店,78.0
上海双汇大昌有限公司上海分公司,长沙分拨库,3.0
上海清美绿色食品有限公司,齐河343店(伍缘折扣店),9.0
上海清美绿色食品有限公司,闵行万源路（上蔬永辉）,8.0
上海城市食品配送有限公司,上海好菜集企业管理有限公司南翔店,344.0
上海乐购物流有限公司闵行分公司,上海浦东锦绣乐购生活购物有限公司,75.0
天津市春升清真食品有限公司,上海双汇大昌有限公司上海分公司,1.0
上海天容肉制品集团有限公司,何山大润发,24.0
张忠仕,上海西郊国际农产品交易有限公司,8.0
上海力德尔食品有限公司,叶城路小学-老师,5.0
上海彬龙农副食品有限公司,上海辉哥海鲜火锅餐饮有限公司,61.0
上海江杨农产品物流有限公司,马丁,1.0
上海汉康豆类食品有限公司,26.鑫都菜场,27.0
上海亚太国际蔬菜有限公司,上海肯德基有限公司鸿音路餐厅,26.0
上海景瑞农业科技发展有限公司,上海家得利超市有限公司杨宅路店,3.0
上海清美绿色食品有限公司,永兴27(农工商),15.0
上海力德尔食品有限公司,山海关199号,84.0
上海市闵行区福霜日用杂货店,港宝彩印（上海）有限公司,1.0
上海巨匠咖啡食品有限公司,郑州亚帝咖啡,11.0
上海天容肉制品集团有限公司,三林大润发,13.0
上海冯达豆类食品有限公司,南石市场,21.0
青岛新快进出口有限公司,上海易初莲花连锁超市有限公司正大广场店,1601.0
上海大昌行食品工业有限公司,华联 重庆北,2.0
上海汉康豆类食品有限公司,金口,7.0
铜川路-唐有明,上海锦燕餐饮管理有限公司,17.0
上海良友海狮油脂实业有限公司,上海第一食品连锁发展有限公司上海第一食品商店,1.0
上海汉康豆类食品有限公司,华联吉买盛曹杨店15,13.0
上海澳菲利食品销售有限公司,耶里夏丽,35.0
上海汉康豆类食品有限公司,16.富惠农贸,2.0
上海好胜贸易有限公司,上海龙辉餐饮管理有限公司航南公路店,19.0
多美滋婴幼儿食品有限公司,成都众汇城商贸有限公司,1.0
上海温科华食品有限公司,上海日生食品物流有限公司,1.0
中粮国际（北京）有限公司上海分公司,上海必胜客有限公司金山石化餐厅,2.0
上海市普陀区阿史水产行,上海茗星粗菜馆有限公司,131.0
上海明珠湖生猪专业合作社,上海宝山鱼塘市场经营管理有限公司,13.0
上海市徐汇区欣建副食品经营部,上海龙辉餐饮管理有限公司正大广场店,204.0
上海展鲜食品销售有限公司,上海龙辉餐饮管理有限公司东郊百联店,12.0
YSJE-北京湖西岛有机农业发展有限公司,上海联家超市有限公司莘庄店,4.0
安徽省宿州经济开发区,上海众立食品有限公司,1.0
汕头市文翰贸易有限公司,上海龙辉餐饮管理有限公司新松江路店,3.0
ZPV0-益海嘉里食品营销有限公司,上海联家超市有限公司青浦公园店,13.0
青浦香花金明粮油店,上海青浦区向阳花民办幼儿园,274.0
上海慎昌贸易有限公司,锦江麦德龙现购自运有限公司闵行商场,2.0
上海艺杏食品有限公司,麦德龙张家港店--67,16.0
中粮国际（北京）有限公司上海分公司,上海必胜客有限公司长清路店,6.0
中粮国际（北京）有限公司上海分公司,上海肯德基有限公司浦三餐厅,11.0
上海清美绿色食品有限公司,广衍路菜店预付,2.0
上海泽福食用菌种植专业合作社,上海展鲜食品销售有限公司,1.0
上海彬龙农副产品有限公司,上海龙辉餐饮管理有限公司东郊百联店,5.0
上海阳洋豆业食品有限公司,华丰菜场,5.0
味堪（广州）餐饮有限公司,上海顶发食品有限公司,6.0
益海嘉里食品营销有限公司,上海必胜客有限公司剑川路店,4.0
中粮国际（北京）有限公司上海分公司,上海肯德基有限公司丰庄餐厅,12.0
上海龙上农副产品批发市场经营管理有限公司,沙县小吃店,47.0
上海金锣哲远食品销售有限公司,上海大昌集贸市场经营管理有限公司,20.0
Z10V-泰森华东食品发展有限公司,上海联家超市有限公司荣乐路店,45.0
上海欣倍食品贸易有限公司,上海市浦东新区明珠森兰小学,44.0
上海东区老大房食品有限公司,大润发闸北店,20.0
上海亚太国际蔬菜有限公司,上海必胜客有限公司七宝餐厅,3.0
上海清美食品有限公司1,上海市浦东新区惠南镇侬佳坊餐厅,42.0
上海,上海品月餐饮管理有限公司普陀分公司,600.0
山东临沂新程金锣肉制品有限公司,上海翼通菜市场经营管理有限公司,23.0
上海清美绿色食品有限公司,上海奉供农产品有限公司（单位加盟）,9.0
北京中冷物流股份有限公司,1086沃尔玛（江苏）商业零售有限公司苏州现代大道分店,98.0
领先食品（上海）发展有限公司,味之鲜-杭州正商,9.0
上海东辉食品有限公司-美赞臣,上海奉贤乐购生活购物有限公司,12.0
上海双汇大昌有限公司上海分公司,上海康膳坊食品有限公司,59.0
上海艺杏食品有限公司,上海景煜快餐管理有限公司,1.0
上海旭洋绿色食品有限公司,迪亚天天 茂兴店,13.0
上海五丰上食食品有限公司,农工商超市,50.0
上海强丰果蔬种植专业合作社,上海农商银行金山支行食堂,96.0
上海方予实业有限公司,上海朋联超市有限公司,1.0
上海市闸北区熠峰食品经营部（郑华明）,上海龙辉餐饮管理有限公司月星广场店,52.0
北海宏远水产食品有限公司,上海市徐汇区欣建副食品经营部,1.0
安吉祖名豆制食品有限公司,嘉定欧尚,174.0
中粮国际（北京）有限公司上海分公司,上海必胜客有限公司万达餐厅,6.0
上海汉康豆类食品有限公司,11.上海农产品交易中心(B1220),29.0
安吉祖名豆制食品有限公司,大润发大宁店,174.0
上海旭洋绿色食品有限公司,上海久光百货有限公司,21.0
上海双汇大昌有限公司上海分公司,淳安县李家坞食品批发部,6.0
上海清美绿色食品有限公司,三门路（专卖加盟）,20.0
上海都乐有限公司,佳农食品（上海）有限公司,1.0
江苏海江食品有限公司,上海日生食品物流有限公司,1.0
上海市宝山区大龙肉类经营部,上海新香涌餐饮有限公司,4.0
安吉祖名豆制食品有限公司,卜蜂莲花浦江,180.0
上海富臻实业有限公司,新之美餐饮管理（上海）有限公司淮海路店,17.0
青岛日辰食品有限公司,日辰食品销售（上海）有限公司,1.0
上海清美绿色食品有限公司,宜昌38(伍缘折扣超市),9.0
上海经泰油脂有限公司,松江武校,2.0
五常市鑫龙米业有限公司,上海香盈食品加工有限公司,1.0
Z10V-泰森华东食品发展有限公司,上海联家超市有限公司曹路店,56.0
安吉祖名豆制食品有限公司,松江大润发,180.0
上海东区老大房食品有限公司,上海五芳斋,2.0
上海清美绿色食品有限公司,曹安专柜7(易初莲花),9.0
上海新景西餐食品有限公司,上海农工商皇冠酒店,56.0
上海清美绿色食品有限公司,灵山菜场加盟预付,8.0
艾狄士食品（上海）有限公司,松木屋,13.0
上海新境界食品贸易有限公司,上海凤石食品有限公司,1.0
上海松江粮油购销有限公司泖港粮库,上海松江粮油购销有限公司浦南分公司,13.0
五常市福兴精制米有限公,上海蓝田农贸市场经营管理有限公司,2.0
上海诚味食品有限公司,上海龙辉餐饮管理有限公司南京西路店,30.0
上海清美绿色食品有限公司,航东2店422店(伍缘折扣超市),10.0
福建益升食品有限公司（生鲜）,上海通河永辉超市有限公司,50.0
上海紫燕食品有限公司,上海紫燕食品有限公司宣化路店,3.0
上海永诚食品有限公司,昆山永诚食品工业有限公司,10.0
上海双汇大昌有限公司上海分公司,无为联翔商贸有限公司,4.0
上海新景西餐食品有限公司,上海伊藤忠商事有限公司,10.0
上海艺杏食品有限公司,普陀区教育服务配送中心《文达小学》,2.0
安琪酵母股份有限公司,上海双汇大昌有限公司上海分公司,5.0
添美副食品批发部,上海浦众农贸市场经营管理有限公司,3.0
上海信韩食品有限公司,上海首品餐饮管理有限公司杨浦第八分公司,706.0
雄杰冷冻食品经营部（军工路）,上海浦众农贸市场经营管理有限公司,3.0
上海五丰上食食品有限公司,上海大昌集贸市场经营管理有限公司,8.0
常州市赵市水磨粉厂,上海乓乓响农副产品配送有限公司,1.0
上海贵佳青菜贸易有限公司,上海蓝海博龙国际大酒店有限公司,1679.0
上海市闵行区新哥肉制品经营部,上海金文食品有限公司,1.0
西安佳伟食品有限责任公司,上海莲源物流有限公司望园路分公司,9.0
江苏海创农产品开发有限公司,上海肯德基有限公司保德餐厅,33.0
上海虹口糕团食品厂,奎照路店,620.0
上海清美绿色食品有限公司,沪泰店经销(永昌公司),5.0
上海大昌行食品工业有限公司,联华超市   程家,4.0
上海冯达豆类食品有限公司,理工,3.0
益海嘉里食品营销有限公司,上海肯德基有限公司人民餐厅,1.0
上海汉康豆类食品有限公司,上海三门农贸市场经营管理有限公司,58.0
上海朴川贸易有限公司,上海龙辉餐饮管理有限公司世博大道店,34.0
上海亚太国际蔬菜有限公司,上海肯德基有限公司施湾餐厅,32.0
上海新景西餐食品有限公司,衡山路十二号豪华精选酒店（上海地产馨衡酒店有限公司）,5.0
上海正顶记贸易有限公司,上海根旺实业有限公司,7.0
上海良友海狮油脂实业有限公司,上海都市特易购超市有限公司,7.0
上海秦丰果果品有限公司周至分公司,上海联家超市有限公司万达店,9.0
上海清美绿色食品有限公司,万里专柜(家乐福),2.0
上海艺杏食品有限公司,海关学院餐厅-（多味一）,20.0
纽迪希亚生命早期营养品管理（上海）有限公司,家乐福（上海）供应链管理有限公司昆山分公司,2.0
上海市闵行区新哥肉制品经营部,上海龙辉餐饮管理有限公司东郊百联店,56.0
上海阿咪儿童食品有限公司食品厂,上海阿咪儿童食品有限公司,2.0
上海樟鸿贸易有限公司,上海龙辉餐饮管理有限公司航南公路店,9.0
纽迪希亚生命早期营养品管理(上海)有,上海欧尚超市有限公司闵行店,2.0
上海汉康豆类食品有限公司,家和生鲜,9.0
蔬菜刘,上海翼家菜市场经营管理有限公司,31.0
上海崇明生态农业发展有限公司,上海阳普菜市场经营管理有限公司长岭路分公司,31.0
上海艺杏食品有限公司,通用汽车南厂（有浩餐厅）(H D Y),16.0
大连和协食品有限公司,上海峰二食品有限公司,1.0
上海展富食品有限公司,（汉口）上海新旺餐饮管理有限公司（汉口）,366.0
永吉精气神有机农业有限公司,上海绿地优鲜超市有限公司宝山第一分公司,13.0
上海力德尔食品有限公司,B1-0306a江苏路第五小学3203a①学生,1.0
ZSBA-上海民维食品有限公司,上海联家超市有限公司共江店,6.0
上海申兰肉类厂,上海绿叶农副产品市场经营管理有限公司月浦三村市场分公司,4.0
上海旭洋绿色食品有限公司,上海翌恒网络科技有限公司,19.0
纽迪希亚生命早期营养品管理（上海）有限公司,康成投资（中国）有限公司,42.0
安吉祖名豆制食品有限公司,中原欧尚,174.0
上海诚集实业发展有限公司,上海欧尚超市有限公司,1.0
上海杰升食品厂,三合一四川,5.0
上海汉康豆类食品有限公司,关东千山店,29.0
上海清美绿色食品有限公司,羽山(联华),8.0
上海万有全豆制品有限公司奉贤分公司,洪庙中学（绿引）,3.0
上海东方食品有限公司,菊园周,5.0
苏州苏之味食品有限公司,上海七宝商城综合市场经营管理有限公司,53.0
上海长生食品有限公司,大润发溧水店,1.0
上海清美绿色食品有限公司,闻喜(家得利),13.0
上海清美绿色食品有限公司,特易购商业（上海）有限公司河南南路分公司,56.0
上海福生豆制食品有限公司,上海净宁餐饮有限公司,4.0
上海乓乓响农副产品配送股份有限公司,上海市浦东新区紫叶幼儿园（食堂）,448.0
昆山东丰食品营业部,上海浦众农贸市场经营管理有限公司,4.0
上海清美绿色食品有限公司,上海七宝乐购购物中心有限公司,3.0
北京诚丰隆福商行,上海宝隆宾馆有限公司,47.0
上海田野农副产品配送服务有限公司,上海华晨食品有限公司,123.0
上海西郊国际农产品交易有限公司,吴海英,3.0
上海惠寿食品有限公司,金汤海皇,91.0
上海东方食品有限公司,菊园姚,9.0
上海力德尔食品有限公司,虎林路3号,16.0
上海市徐汇区欣建副食品经营部,上海龙辉餐饮管理有限公司莘庄龙之梦店,19.0
上海意华食品有限公司,家乐福哈尔滨会展中心,1.0
上海莱娅食品有限公司,上海环盛商业有限公司世纪大道分公司,10.0
上海力德尔食品有限公司,大宁国际小学,5.0
上海清美绿色食品有限公司,便民绿色蔬菜加盟 陶应根（预付1）,7.0
上海上实现代农业开发有限公司,上海市医药学校,3.0
上海泽福食用菌种植专业合作社,上海龙辉餐饮管理有限公司真北路店,20.0
上海市长宁区澳雪食品经营部,上海锦华酒店管理有限公司,8.0
上海亚太国际蔬菜有限公司,上海肯德基有限公司颛桥餐厅,27.0
广东众和食品贸易有限公司,上海莲源物流有限公司望园路分公司,9.0
中粮国际( 北京) 有限公司上海分公司,上海联家超市有限公司柳州店,16.0
上海张小宝绿色食品有限公司（福生）,上海蓝田农贸市场经营管理有限公司,12.0
上海清美绿色食品有限公司,启帆149店（欧尚封柜）,14.0
上海康尔瑞食品有限公司（山东得利斯）,上海顶发食品有限公司,25.0
威海威东日综合食品有限公司,上海峰二食品有限公司,1.0
益海嘉里食品营销有限公司,上海肯德基有限公司四平餐厅,3.0
江苏如皋市搬经镇兴隆生猪屠宰有限公司,上海天馨集贸市场经营管理有限公司,9.0
山东好当家海洋食品销售有限公司,上海市南汇实验学校,5.0
上海澳莉嘉食品有限公司宝山分公司,上海第一食品南东旗舰店,440.0
上海力德尔食品有限公司,B1-0901裘锦秋实验学校2703①,3.0
上海清美绿色食品有限公司,朱泾3775(世纪联华),30.0
上海市嘉定区江桥镇孙明肉类经营部,上海青浦区行知民办小学,325.0
上海艺杏食品有限公司,北二居委,6.0
