source,target
海安顺喜禽蛋销售部,上海市昆明学校,12.0
上海浦东新区三林镇吕贤宏副食品经营部,上海市浦东新区北蔡镇陆家庄菜馆,10.0
上海艺杏食品有限公司,上海圣德曼铸造有限公司,16.0
上海万有全豆制品有限公司,上海三角地菜市场经营管理有限公司广中路分场,17.0
上海山林食品有限公司,上海七宝商城综合市场经营管理有限公司,187.0
上海艺杏食品有限公司,普陀区教育服务配送中心《桃浦中心》,3.0
上海星润贸易有限公司,上海乐购物流有限公司闵行分公司,17.0
上海汉康豆类食品有限公司,怡乐食德固赛,10.0
上海汉康豆类食品有限公司,14.关东虎林店,28.0
上海万有全豆制品有限公司奉贤分公司,家得利田林,30.0
上海花冠营养乳品有限公司,信阳息县宝贝之家奶粉店,8.0
上海华晨食品有限公司,上海翔云食品有限公司,12.0
上海清美绿色食品有限公司,西营南路109(伍缘折扣超市),29.0
上海艺杏食品有限公司,南石农贸市场63号(刘向东)（加盟）,18.0
上海力德尔食品有限公司,B1-0205a古美高级中学1404a①学生,1.0
青岛和实食品有限公司,上海日生食品物流有限公司,1.0
上海阳洋豆业食品有限公司,春雷路菜场南门,25.0
上海清美绿色食品有限公司,上海诚信副食品市场经营管理有限公司,30.0
浦南农产品批发市场,上海市金山区方寿食品店,9.0
上海汉康豆类食品有限公司,25.沃尔玛祁连山店,12.0
北海宏远水产食品有限公司,上海市徐汇区欣建副食品经营部,1.0
上海大牧汗食品有限公司,上海新欧尚超市有限公司嘉定店,5.0
上海果品配送有限公司,上海联家超市有限公司武宁店,8.0
(昆山）上海市赫遥食品公司,上海浦众农贸市场经营管理有限公司,1.0
上海牛羊肉公司,上海月浦蔬菜交易市场经营管理有限公司,2.0
上海紫燕食品有限公司,上海市普陀区富兵熟食店,4.0
上海欣晨豆业有限公司,上海市奉贤区冬梅豆制品营业部,31.0
上海清美绿色食品有限公司,宝滨（联华）,54.0
光明米业(集团)有限公司,益海嘉里食品营销有限公司,1.0
上海清美绿色食品有限公司,霞望食品店(顺义加盟),67.0
太仓市绿霖果蔬专业合作社,上海新欧尚超市有限公司金都路店,2.0
上海悦采芳实业有限公司,上海哈尔滨食品厂,74.0
上海有机道文化发展有限公司,上海环盛商业有限公司黄浦大时代第四分公司,316.0
上海虹口糕团食品厂,虹梅路,622.0
上海京家粮油有限公司,上海金山龙洁食品商行,13.0
上海明珠湖肉食品有限公司,上海天馨集贸市场经营管理有限公司,56.0
宁波海曙盛晟水产贸易有限公司,上海欧尚超市有限公司闵行店,1.0
上海鑫品食品有限公司,欧尚（中国）投资有限公司南汇店,7.0
张家港统清食品有限公司,上海金文食品有限公司,1.0
上海亚太国际蔬菜有限公司,上海肯德基有限公司锦尊餐厅,13.0
上海椰椰食品有限公司,上海鑫炙贸易有限公司,3.0
中粮国际（北京）有限公司上海分公司,上海必胜客有限公司共和新路店,4.0
上海艺杏食品有限公司,康兴市场（陈袭春）（专卖）,23.0
上海市普陀区诚野农副产品经营部,上海龙辉餐饮管理有限公司五角场店,2.0
上海进口水果批发市场,上海双峰农贸市场经营管理有限公司,60.0
北京泰美味国际贸易有限公司,上海龙辉餐饮管理有限公司南京西路店,6.0
安吉祖名豆制食品有限公司,特易购商业（上海）有限公司周浦分公司,51.0
上海旭洋绿色食品有限公司,易初  新天地,15.0
上海澳犇国际贸易有限公司,上海龙辉餐饮管理有限公司世博大道店,25.0
益海嘉里食品营销有限公司,沃尔玛高行店,41.0
上海清美绿色食品有限公司,黄路菜场加盟预付,31.0
中粮国际（北京）有限公司上海分公司,上海必胜客有限公司海悦餐厅,4.0
上海清美绿色食品有限公司,上海市第一人民医院,532.0
上海阳洋豆业食品有限公司,长临路-修鞋,22.0
上海亚太国际蔬菜有限公司,上海肯德基有限公司长寿餐厅,28.0
上海良龙食品有限公司,上海鑫来食品厂,6.0
永吉精气神,上海绿地优鲜超市有限公司曹安路分公司,94.0
上海清美绿色食品有限公司,上海纽氏商贸有限公司（沪光路店）单位加盟,6.0
上海市松江区洞泾镇维塘副食品经营店,上海市静安区洪娘饭店,120.0
光明乳业股份有限公司-奶粉,上海龙华乐购生活购物有限公司,60.0
上海汉康豆类食品有限公司,华联吉买盛彭浦店1,18.0
上海双汇大昌有限公司上海分公司,繁昌立源商贸有限责任公司,23.0
上海艺杏食品有限公司,周南市场（罗先连）（专卖）,29.0
上海斗品膳食品有限公司,海陵区万达居家牛排馆,9.0
上海御华果品有限公司,上海联家超市有限公司武宁店,1.0
上海市艺杏食品有限公司,上海南石农副产品市场经营管理有限公司,16.0
上海斗品膳食品有限公司,余姚市红屋牛排馆,13.0
上海双汇大昌有限公司上海分公司,海门市任翔商行,25.0
上海世达食品有限公司,上海斗品膳食品有限公司,1.0
上海鑫品食品有限公司,上海新阳普超市有限公司水丰店,2.0
宁波海曙民水产
贸易有限公司,宁波欧尚超市有限公司上海嘉定澄浏店,1.0
上海良龙食品有限公司,上海爱凡食品有限公司,6.0
益海嘉里食品营销有限公司,沃尔玛华东百货有限公司上海五角场分店,18.0
上海清美绿色食品有限公司,家宝专卖加盟预付,26.0
汕头市联冠食品有限公司,上海龙辉餐饮管理有限公司长泰广场店,1.0
益海嘉里食品营销有限公司,上海嘉里食品工业有限公司,1.0
ZRID ZRIH ZZO1-上海六和勤强食品有限公司,上海联家超市有限公司曹路店,6.0
宜昌双汇食品有限责任公司,上海上食肉类有限公司,2.0
上海清美绿色食品有限公司,上海申泉农贸市场经营管理有限公司,30.0
中粮国际（北京）有限公司上海分公司,上海肯德基有限公司北门餐厅,5.0
嘉兴大佳意食品有限公司,上海玉峰食品有限公司,1.0
上海清美绿色食品有限公司,谷全农业重固镇加盟（预付）,48.0
上海斗品膳食品有限公司,宜昌市西陵区健杰牛排餐厅,18.0
YYC2-吉林省长春皓月清真肉业股份有限公司,上海联家超市有限公司徐泾店,3.0
Z11V-泰森华东食品发展有限公司,上海联家超市有限公司武宁店,3.0
上海艺杏食品有限公司,廊下镇农贸市场（陶思羽）,7.0
上海骏果实业有限公司,上海闵行港澳大润发商贸有限公司,21.0
上海亿阳食品有限公司,上海普陀沪村副食品商场,1.0
上海旭洋绿色食品有限公司,同济菜场(原阜新菜场),23.0
中粮国际（北京）有限公司上海分公司,上海肯德基有限公司柳州路餐厅,10.0
上海艺杏食品有限公司,越溪市场1号(苏丙元)[加盟],23.0
上海鸿权进出口有限公司,上海恩一食品有限公司,3.0
上海双汇大昌有限公司上海分公司,庐江副食批发部,12.0
上海意华食品有限公司,华润万家杭州银泰OLE,1.0
上海增鑫食品销售有限公司,上海龙辉餐饮管理有限公司百联又一城店,20.0
上海八方禽蛋经营部,上海景煜快餐管理有限公司,1.0
上海清美绿色食品有限公司,石化店(世纪联华),33.0
上海艺杏食品有限公司,普陀区教育服务配送中心《沙田小》,4.0
江苏太仓市食品有限公司,上海红林农副产品市场经营管理有限公司,15.0
贵州南明老干妈风味食品有限责任公司,上海庆彰食品有限公司,1.0
上海力德尔食品有限公司,梅园艺术幼儿园-学生,4.0
上海艺杏食品有限公司,闵行公安局-分局食堂 H-学校餐饮,11.0
上海都乐食品有限公司,沃尔玛顾村店,22.0
上海诚味食品有限公司,上海龙辉餐饮管理有限公司大宁国际广场店,73.0
上海新景西餐食品有限公司,东方航空—浦东,198.0
上海东惠油脂有限公司闵行分公司,上海名豪鱼翅海鲜酒家有限公司,2.0
上海欣倍食品贸易有限公司,上海浦勤餐饮管理有限公司,46.0
上海英豪食品有限公司,上海新欧尚超市有限公司蒙山北路店,1.0
毛毛鲜肉,上海蓝海博龙国际大酒店有限公司,97.0
上海圣华副食品有限公司,上海清涧农副产品市场经营管理有限公司,14.0
亿滋食品企业管理（上海）有限公司,上海普陀沪村副食品商场,1.0
山东兴聚食品有限公司,上海万诚食品有限公司,3.0
上海力德尔食品有限公司,桃园幼儿园-学生,4.0
上海艺杏食品有限公司,万有全(黄精防）,5.0
上海阳洋豆业食品有限公司,梅园菜场-清美,30.0
上海宏雷米业有限公司,上海市金山区邱官坤食品店,17.0
上海微馨贸易有限公司（杨有宏）,上海龙辉餐饮管理有限公司大华店,12.0
上海清美绿色食品有限公司,达泰果蔬加盟  张红标（预付1）,21.0
上海市锦奇食品有限公司,上海市华东模范中学,16.0
益海嘉里食品营销有限公司,上海必胜客有限公司团结路店,3.0
上海清美绿色食品有限公司,华严105(农工商),26.0
上海市闵行区荣孙肉制品经营部,上海龙辉餐饮管理有限公司淀山湖大道店,65.0
上海宇鑫食品有限公司,上海龙粤餐饮有限公司,290.0
嘉兴铃吉食品有限公司,上海萨莉亚餐饮有限公司真北路店,17.0
上海旭洋绿色食品有限公司,汇金天山,22.0
上海艾米餐饮有限公司,上海金模机械制造有限公司,76.0
吉林白山,上海金文食品有限公司,1.0
王林,上海冰丰冷藏有限公司,15.0
江苏农垦米业淮海有限公司,上海江杨农产品物流有限公司,1.0
上海市长宁区澳雪食品经营部,上海锦华酒店管理有限公司,11.0
上海万有全豆制品有限公司奉贤分公司,上海梅园村餐饮管理有限公司（春晓店）,22.0
上海农产品中心批发市场,长桥菜市场,389.0
上海市陈睿工贸有限公司,上海外冈新苑农贸综合市场经营管理有限公司,813.0
上海市松江区洞泾镇葛涛副食品经营部,水舍酒店（上海）有限公司,7.0
上海艺杏食品有限公司,欧尚(张家港店)--116,1.0
上海清美绿色食品有限公司,天天特价加盟（预付）,27.0
上海冯达豆类食品有限公司,泗泾医院,1.0
上海汉康豆类食品有限公司,新漕河泾,21.0
益海嘉里食品营销有限公司,上海必胜客有限公司芳甸路店,4.0
上海旭洋绿色食品有限公司,欧尚闵行 177,21.0
上海金文食品有限公司,上海龙辉餐饮管理有限公司时代广场店,2.0
上海良友海狮油脂实业有限公司,上海韶梦餐饮有限公司,11.0
江苏南通敏哲畜禽屠宰加工有限公司,上海大昌集贸市场经营管理有限公司,6.0
闲功夫（上海）实业有限公司,上海佐道国际贸易有限公司,10.0
中粮国际（北京）有限公司上海分公司,上海肯德基有限公司虎城餐厅,4.0
上海万有全豆制品有限公司奉贤分公司,云南路门市部,38.0
靖江市华冠畜禽养殖有限公司,上海虹口唐宫海鲜舫有限公司,15.0
上海浦南农副产品（水果）,上海兴堰商贸有限公司,58.0
上海欧源豆类食品有限公司,大境路159,28.0
苏州市航飞食品有限公司,上海浦众农贸市场经营管理有限公司,1.0
张家港保税区三永国际贸易有限公司,上海嘉里粮油工业有限公司,1.0
上海杰升食品厂,西南2,4.0
上海清美绿色食品有限公司,泾南联华加盟（上海惠当家超市）,28.0
中粮国际（北京）有限公司上海分公司,上海肯德基有限公司金浦餐厅,1.0
上海锦翠食品有限公司,上海翡翠餐饮有限公司,75.0
上海清美绿色食品有限公司,民府路联华加盟 预付,1.0
上海梵净有限公司,上海净宁餐饮有限公司,16.0
上海艺杏食品有限公司,崇明蔬果批发（邹国萍）(加盟）,29.0
上海清美绿色食品有限公司,张浜486店(伍缘折扣超市),17.0
魏都农业发展有限公司,上海欧尚超市有限公司,64.0
上海清美绿色食品有限公司,马陆373（华联）,31.0
上海汉康豆类食品有限公司,34.渭南,28.0
崔云周,上海西郊国际农产品交易有限公司,1.0
连云港味之素如意食品有限公司,上海峰二食品有限公司,1.0
上海金文食品有限公司,上海龙辉餐饮管理有限公司莘庄龙之梦店,54.0
上海瑞姆贸易有限公司,上海龙辉餐饮管理有限公司张杨路店,9.0
上海汉康豆类食品有限公司,田头超市平凉路店,27.0
上海剑宇果品有限公司,上海西郊国际农产品交易有限公司,1.0
上海清美绿色食品有限公司,翔殷(联华),31.0
上海华宝孔雀香精香料有限公司,上海山林食品有限公司,1.0
江桥蔬菜市场,上海净宁餐饮有限公司,27.0
上海天容肉制品集团有限公司,长兴欧尚,20.0
上海苏食肉品销售有限公司,0042康桥大润发专柜,28.0
上海飞欣贸易有限公司,上海欧尚超市有限公司闵行店,7.0
ZSLU-泰州市海陵区碧福食品有限公司,上海联家超市有限公司真北店,3.0
上海东区老大房食品有限公司,大润发泥城店,8.0
甄味（上海）国际贸易有限公司,上海龙辉餐饮管理有限公司大宁国际广场店,68.0
上海市普陀区海景水产行,上海福宴餐饮管理有限公司,6.0
甄味（上海）国际贸易有限公司,上海龙辉餐饮管理有限公司宁国路店,43.0
莱州市成达食品有限公司,上海行怡食品贸易有限公司,8.0
上海清美绿色食品有限公司,南汇泥城云锦苑集贸市场（加盟）,32.0
上海汉康豆类食品有限公司,上海宛南综合市场经营管理有限公司,28.0
上海双汇大昌有限公司上海分公司,南通市烁元商贸有限公司,17.0
上海海联副食品有限公司第一分公司,上海朗富快餐盒饭有限公司,1.0
上海艾米餐饮有限公司,上海马力索精密机械有限公司,114.0
上海清美绿色食品有限公司,芷江西路店（乐天玛特）,56.0
益海嘉里食品营销有限公司,浙江永辉超市有限公司,6.0
中粮国际（北京）有限公司上海分公司,上海肯德基有限公司泗宝餐厅,4.0
上海爱森肉食品有限公司,上海普陀第一食品商店销售有限公司,102.0
北京华城世茂贸易有限公司,上海虹口唐宫海鲜舫有限公司,3.0
上海市宝山区周东阳食品经营部,上海湘趣餐饮有限公司,6.0
中粮国际（北京）有限公司上海分公司,上海肯德基有限公司永盛餐厅,6.0
上海清美绿色食品有限公司,吴泾永德43(农工商),89.0
上海清美绿色食品有限公司,联坤贸易有限公司（加盟）,49.0
久食（上海）企业发展有限公司,海亮明康汇物流有限公司,1.0
上海意华食品有限公司,华润万家天津嘉里BLT,1.0
昆山永诚食品工业有限公司南京分公司,上海永诚食品有限公司,1.0
上海金山堰鼎调味品厂,上海天容肉制品集团有限公司,1.0
上海牛羊肉公司,上海光茂食品有限公司第一分公司,2.0
上海悦采芳实业有限公司,上海禧颂商贸有限公司,15.0
上海市浦东新区金杨新村街道王德才肉制品店,上海璟欣餐饮管理有限公司,3.0
上海申兰肉类厂,上海兴堰商贸有限公司,10.0
力江冻品,上海市闵行区九度香餐饮店,329.0
上海汉康豆类食品有限公司,联华生鲜食堂,1.0
上海椰椰食品有限公司,徐州鑫宇（张凯）,6.0
上海清美绿色食品有限公司,胶东路283(农工商),71.0
上海汉康豆类食品有限公司,上海联家超市有限公司青浦公园店,20.0
上海惠寿食品有限公司,广西桂林伊味轩,53.0
苏州市合益荣,上海红丽食品厂,2.0
蔬菜张,上海翼家菜市场经营管理有限公司,120.0
上海艺杏食品有限公司,上海吉祥房地产有限公司,29.0
上海龙辉餐饮管理有限公司九六广场店,广州安城人参有限公司,3.0
艾狄士食品（上海）有限公司,上海壹澳叁商业有限公司,1.0
上海市宝山区粮食局长兴粮管所,宝钢集团宝山宾馆上海聚宝轩大酒店,2.0
上海紫燕食品有限公司,上海市嘉定区嘉定工业区韦明熟食店,5.0
上海双汇大昌有限公司上海分公司,合肥市合泉工贸有限公司,53.0
上海旭洋绿色食品有限公司,农工商超市,53.0
上海双汇大昌有限公司上海分公司,南京源海国际贸易有限公司,17.0
上海清美绿色食品有限公司,上海强丰果蔬种植专业合作社（单位加盟）,28.0
上海清美绿色食品有限公司,周家嘴店经销(平凉区域),4.0
上海市曹杨路水产批发市场,上海长风集贸市场经营管理有限公司,325.0
西郊国际农产品交易中心,上海南石农副产品市场经营管理有限公司,84.0
濉溪县鲁王制粉有限责任公司,上海越哲食品有限公司,2.0
上海越哲食品有限公司,重庆彩珍-余光勇,4.0
Z9ID-天谱乐食食品（上海）有限公司,上海联家超市有限公司徐泾店,5.0
上海汉康豆类食品有限公司,上海包玉刚学校,6.0
上海旭洋绿色食品有限公司,上疏永辉冬融店,22.0
上海金锣哲远食品销售有限公司,家乐福（金桥店）,20.0
领先食品（上海）发展有限公司,味之鲜-苏州捷亚,1.0
欧本咖啡（北京）有限公司,上海龙辉餐饮管理有限公司闸北大悦城店,11.0
上海清美绿色食品有限公司,乐山8（华联）,32.0
上海艺杏食品有限公司,易家缘超市（秦明平）（加盟）,30.0
上海长生食品有限公司,大润发滁州店,3.0
上海汉康豆类食品有限公司,04.曲阳市场,28.0
2015上海虎头贸易有限公司,上海家得利超市有限公司,9.0
上海良友海狮油脂实业有限公司,上海易买得超市有限公司老西门店,1.0
上海花冠营养乳品有限公司,安徽省濉溪县白沙华联超市,7.0
上海玉峰食品有限公司,上海龙辉餐饮管理有限公司仲盛世界商城店,174.0
上海新香涌餐饮有限公司,上海新香涌餐饮有限公司,485.0
上海国富果蔬有限公司,上海市浦东新区蓝贝壳幼儿园,14.0
杭州祖名食品有限公司,上海振新市场经营管理有限公司,21.0
上海市洁斯餐厅,上海辉旺食品有限公司,25.0
上海阳洋豆业食品有限公司,宝杨路104号,2.0
一新食品,上海冰丰冷藏有限公司,10.0
上海艺杏食品有限公司,乐山菜市场,50.0
上海适达餐饮管理有限公司冰淇淋加工厂,松江平高国际,41.0
浦南农产品批发市场,上海金佩贸易有限公司,210.0
中粮国际（北京）有限公司上海分公司,上海必胜客有限公司朱泾镇店,7.0
杭州银河食品有限公司,上海峰二食品有限公司,1.0
艾狄士食品（上海）有限公司,上海斯格威大酒店有限公司,5.0
安吉祖名豆制食品有限公司,中山公园家乐福,180.0
上海花冠营养乳品有限公司,徐州市贾汪区大吴镇婴皇育婴用品生活馆,16.0
上海阳洋豆业食品有限公司,华池路市场-龙泉,30.0
上海锦江国际饭店有限公司帆声饼屋,国际饭店西饼屋,720.0
北海宏远水产食品有限公司,上海怀乾贸易有限公司,1.0
上海清美绿色食品有限公司,吉麦隆生鲜（预付）,32.0
上海东区老大房食品有限公司,世纪联华月浦店,3.0
中粮国际（北京）有限公司上海分公司,上海肯德基有限公司高桥餐厅,7.0
上海艺杏食品有限公司,东展学校（安友快餐）,7.0
上海清美绿色食品有限公司,上海美宜佳（超市加盟）,52.0
AT99-裴顿食品（安徽）有限公司,上海联家超市有限公司真北店,7.0
上海亚太国际蔬菜有限公司,上海必胜客有限公司梅陇餐厅,60.0
上海万有全豆制品有限公司奉贤分公司,上海金海岸食品商店,30.0
北京玉中都科技开发中心,上海龙辉餐饮管理有限公司大宁国际广场店,16.0
上海明珠湖肉食品有限公司,上海绿叶农副产品市场经营管理有限公司月浦三村市场分公司,24.0
江苏太仓市食品有限公司,上海宝山泗塘市场经营管理有限公司,40.0
西郊国际农产品交易中心,上海盛怡农副产品市场经营管理有限公司,118.0
上海花冠营养乳品有限公司,建瓯房道乐乐宝宝屋,9.0
广东八记食品有限公司（阿文）,上海龙辉餐饮管理有限公司正大广场店,57.0
上海双汇大昌有限公司上海分公司,建湖县近湖镇城中金喜雀喜铺烟酒糖店,4.0
上海大牧汗食品股份有限公司,如来仓库011,28.0
广州市食品工业研究所有限公司,上海金文食品有限公司,1.0
上海玉峰食品有限公司（朱玉峰）,上海龙辉餐饮管理有限公司八佰伴店,38.0
苏州味知香食品有限公司,上海七宝商城综合市场经营管理有限公司,47.0
上海旭洋绿色食品有限公司,宁波欧尚超市有限公司上海嘉定澄浏店,10.0
上海强丰果蔬种植专业合作社,金山区社会福利院,94.0
上海市普陀区富甬水产行,上海福宴餐饮管理有限公司,7.0
上海东方食品有限公司,城中菜场,30.0
上海清美绿色食品有限公司,建国西（华联）,82.0
江苏海创农产品开发有限公司,上海肯德基有限公司四平餐厅,30.0
上海展鲜食品销售有限公司,上海龙辉餐饮管理有限公司周浦万达店,22.0
益海嘉里食品营销有限公司,上海肯德基有限公司景畔广场餐厅,1.0
上海鑫来食品厂,熊城超市,10.0
清美豆制品,上海龙安农副产品市场经营管理有限公司,2.0
北京玉中都科技开发中心,上海龙辉餐饮管理有限公司南京西路店,13.0
上海万有全(集团)有限公司第一经营有限公司,上海市南市区乔家栅食品厂,2.0
上海北连生物科技有限公司,上海华晨食品有限公司,2.0
上海长生食品有限公司,大润发洪泽店,2.0
上海紫燕食品有限公司,上海市浦东新区浦兴路街道琴隽熟食店,2.0
中标食品经营部,上海浦众农贸市场经营管理有限公司,1.0
益海嘉里食品营销有限公司,上海肯德基有限公司东方路餐厅,3.0
上海骏果实业有限公司,上海新欧尚超市有限公司嘉定店,46.0
上海市闵行区新哥肉制品经营部,上海龙辉餐饮管理有限公司东郊百联店,61.0
苏州亿润,上海浦众农贸市场经营管理有限公司,1.0
联华超市股份有限公司（大卖场）,益海嘉里食品营销有限公司,172.0
秦皇岛骊骅淀粉股份有限公司,上海双汇大昌有限公司上海分公司,2.0
上海宁富食品有限公司,上海新欧尚超市有限公司蒙山北路店,1.0
北京荷美尔商业管理有限公司潍坊分公司,上海市闸北熠峰食品经营部,1.0
上海启瑜贸易有限公司,上海天家投资管理有限公司第一分公司,75.0
上海艺杏食品有限公司,双峰市场(宋利新)（加盟）,22.0
上海清美绿色食品有限公司,上海创淼百货商行（加盟）,21.0
益海嘉里食品营销有限公司,上海必胜客有限公司龙胜路店,5.0
青岛裕和食品有限公司,上海峰二食品有限公司,1.0
上海亚太国际蔬菜有限公司,上海肯德基有限公司塘桥餐厅,1.0
上海清美绿色食品有限公司,华林店(加盟超市),63.0
上海江杨农产品物流有限公司,黄先生,1.0
上海清美绿色食品有限公司,松江飞航广场（物美）,26.0
上海长生食品有限公司,大润发武进店,2.0
上海鑫品食品有限公司,欧尚（中国）投资有限公司嘉定1店,10.0
上海亚太国际蔬菜有限公司,上海肯德基有限公司闵行餐厅,30.0
铭鑫冻品,上海浦众农贸市场经营管理有限公司,4.0
益海嘉里食品营销有限公司,上海必胜客有限公司南方商城餐厅,3.0
艾狄士食品（上海）有限公司,上海外滩三号7F,16.0
浙江景明果品有限公司,上海新欧尚超市有限公司蒙山北路店,44.0
上海牛羊肉公司,上海顾村星地超市有限公司,4.0
北京中冷物流股份有限公司,305上海江珂百货商业有限公司,58.0
上海华晨食品有限公司,上海望皓贸易有限公司,8.0
上海同梁果品贸易有限公司,上海龙辉餐饮管理有限公司新松江路店,7.0
海亮教育园（幼儿园）,海亮明康汇物流有限公司,1.0
无锡华顺民生食品有限公司,上海诚味食品有限公司,1.0
上海艺杏食品有限公司,常客隆(吴市店),25.0
内蒙古伊顺清真肉类公司,上海上食肉类有限公司,1.0
上海悦采芳实业有限公司,环球黄兴,2.0
上海八仙食品有限公司,上海鸣极商贸有限公司,4.0
雨润,上海美天副食品市场经营管理有限公司新遵义分公司,21.0
上海福照得商贸有限公司,上海八仙食品有限公司,1.0
上海长生食品有限公司,大润发嘉善店,2.0
上海长念餐饮管理有限公司,闸北区长临路176号东康集贸市场F19号,11.0
上海清美绿色食品有限公司,奉贤(大润发),52.0
生产厂商1,上海宝山区大场镇祁连敬老院,1.0
上海清美绿色食品有限公司,乔家路菜店加盟（预付1）23368,26.0
上海艺杏食品有限公司,复旦大学本部餐厅二楼大厅,29.0
上海经泰油脂有限公司,金发粮油,3.0
无锡超科食品有限公司,上海花冠营养乳品有限公司,4.0
陕西华圣,锦江麦德龙现购自运有限公司闵行商场,6.0
上海汉康豆类食品有限公司,上海联家超市有限公司中山公园店,22.0
安徽巴莉甜甜食品有限公司,上海顶发食品有限公司,51.0
上海意华食品有限公司,上海晴悦贸易有限公司,1.0
上海汉康豆类食品有限公司,怡乐食钻石大厦,5.0
上海清美绿色食品有限公司,松江九亭利客加盟  预付1,27.0
中粮国际（北京）有限公司上海分公司,上海必胜客有限公司武夷路店,4.0
中粮国际（北京）有限公司上海分公司,上海肯德基有限公司嫩江餐厅,6.0
上海农产品批发市场,上海联家超市有限公司七宝店,1.0
西诺迪斯食品（上海）有限公司,新之美餐饮管理（上海）有限公司淮海路店,16.0
上海雨润食品有限公司,上海七宝商城综合市场经营管理有限公司,154.0
益海嘉里食品营销有限公司,上海肯德基有限公司西渡餐厅,2.0
上海玉峰食品有限公司（朱玉峰）,上海龙辉餐饮管理有限公司莘庄龙之梦店,7.0
金尚（上海）贸易有限公司,上海虹口唐宫海鲜舫有限公司,3.0
广东众和食品贸易有限公司,上海莲源物流有限公司望园路分公司,7.0
上海阳洋豆业食品有限公司,联明路61号,30.0
上海方予实业有限公司,上海巧有贸易有限公司罗镇华联超市店,20.0
上海花冠营养乳品有限公司,晋江市艾儿母婴用品店,7.0
福州源鸿水产有限公司,上海百川综合市场经营管理有限公司,19.0
上海艺杏食品有限公司,汇锦大厦餐厅(H)-锦江国际,8.0
上海顶顺豪鲜食品有限公司,上海呀咪餐饮有限公司,2.0
纽迪希亚生命早期营养品管理（上海）有限公司,大连禧丰禄贸易有限公司,13.0
上海万有全豆制品有限公司奉贤分公司,黄中心医院（生鲜）,13.0
上海冯达豆类食品有限公司,新镇宁菜市场,17.0
上海艺杏食品有限公司,东华大学松江一食堂Q1H(上海馆）-M,25.0
江苏海创农产品开发有限公司,上海必胜客有限公司牡丹江路餐厅,23.0
益海嘉里食品营销有限公司,上海肯德基有限公司东江湾餐厅,1.0
上海华润五丰营销有限公司,上海易买得超市有限公司南桥店,9.0
上海汉康豆类食品有限公司,34.世纪联华虹口凉城店,22.0
上海澳莉嘉食品有限公司宝山分公司,上海第一食品连锁店商店(浦东高行),88.0
上海艺杏食品有限公司,江宁社区服务中心自助点,8.0
上海市浦东新区宣桥镇安强鲜肉店,上海市浦东新区临港第一小学,42.0
双汇发展库房,上海双汇大昌有限公司上海分公司,2.0
上海日圆贸易发展有限公司,上海膳晨楼餐饮管理有限公司,10.0
北京多果国际商贸有限公司,上海龙辉餐饮管理有限公司张杨路店,28.0
益海嘉里食品营销有限公司,上海必胜客有限公司水产西路店,2.0
上海旭洋绿色食品有限公司,上海绿园农副产品综合市场经营管理有限公司,16.0
上海阳洋豆业食品有限公司,南翔,18.0
上海艺杏食品有限公司,彩香一村市场3号(张文菊)[加盟],26.0
上海江杨农产品物流有限公司,呼玛菜场杨先生,1.0
上海津丰食品有限公司,上海日生食品物流有限公司,1.0
上海花冠营养乳品有限公司,九江修水县佳兴食品贸易有限公司,26.0
上海安心豆芽种植有限公司,上海七宝商城综合市场经营管理有限公司,1.0
上海清美绿色食品有限公司,上海旭洋绿色食品有限公司,1.0
益海嘉里食品营销有限公司,上海必胜客有限公司上丰路店,3.0
上海市浦东新区康桥镇守炳鲜肉店,上海屹台邻锦尊餐饮管理有限公司,180.0
上海清美绿色食品有限公司,兴南路尚优玛特加盟（预付）,32.0
上海广育食品配送有限公司,上海市金山区朱行幼儿园,25.0
浙江景明果品有限公司,上海欧尚超市有限公司,44.0
上海亚太国际蔬菜有限公司,上海必胜客有限公司团结路店,51.0
山东好当家海洋食品销售有限公司,上海市浦东新区临港第一小学,2.0
上海清美绿色食品有限公司,株州路（上蔬永辉）,32.0
徐州恒世,贝帝鲜（上海）食品有限公司,1.0
上海市松江去洞泾镇玉保食品经营部,上海好客农业科技发展有限公司,1.0
上海汉康豆类食品有限公司,保利菜场,27.0
上海清美绿色食品有限公司,锦江麦德龙现购自运有限公司浦东商场,28.0
上海全能餐饮配送有限公司,龙阳分公司,6.0
上海新景西餐食品有限公司,上海伊丽德餐饮有限公司,7.0
上海市宝山区国金肉类经销部,上海盛桥农贸市场经营管理有限公司,847.0
上海嘉果贸易有限公司,上海普陀第一食品商店销售有限公司,16.0
上海汉康豆类食品有限公司,珍鼎-上海社科院分部,16.0
上海德丰食品工业有限公司,长春李丹红,2.0
上海天容肉制品集团有限公司,港澳大润发,29.0
上海晏洋实业有限公司,上海欧尚超市有限公司,15.0
上海清美绿色食品有限公司,瞿溪店经销(永年小区),31.0
澳尤威（上海）贸易有限公司,上海澳辰食品有限公司,3.0
上海艺杏食品有限公司,汉宫酒家（文星店）(H),12.0
上海双汇大昌有限公司上海分公司,宜兴市宜城龙根副食店,10.0
上海清美绿色食品有限公司,北渔132(伍缘折扣超市),18.0
招远市中意果业专业合作社,上海联家超市有限公司莘庄店,3.0
上海亚太国际蔬菜有限公司,上海必胜客有限公司南汇乐购餐厅,4.0
上海亿欣食品销售有限公司,上海绿叶农副产品市场经营管理有限公司同泰北路市场分公司,27.0
上海力德尔食品有限公司,B1-0905静安区第三中心小学2904①,2.0
