source,target
上海汉康豆类食品有限公司,怡乐食上海博世,11.0
上海旭洋绿色食品有限公司,上海兆基农贸市场经营管理有限公司,34.0
上海艺杏食品有限公司,养蚕里市场1号(张官峰)[加盟],29.0
仙波食品商贸易,上海日生食品物流有限公司,1.0
中粮国际（北京）有限公司上海分公司,上海必胜客有限公司牡丹江路餐厅,3.0
上海清美绿色食品有限公司,崇明绿华389(农工商),30.0
山东枣庄华宝牧业有限公司,上海新景西餐食品有限公司,9.0
上海阳洋豆业食品有限公司,永年路14号--吴,29.0
湘潭伟鸿食品有限公司,上海紫鸿食品有限公司,1.0
浙江省舟山市骏华水产有限公司,舟山骏华水产有限公司,1.0
上海市徐汇区欣建副食品经营部,上海龙辉餐饮管理有限公司长泰广场店,111.0
上海万有全豆制品有限公司奉贤分公司,上海豫园旅游商城股份有限公司湖心亭茶楼,33.0
伟航经营部,上海浦众农贸市场经营管理有限公司,1.0
苏州肉联厂,上海浦众农贸市场经营管理有限公司,53.0
上海九亭松沪市场,上海美天副食品市场经营管理有限公司虹康分公司,2.0
上海椰椰食品有限公司,双赢食品公司（陈美娟）,5.0
上海悦采芳实业有限公司,环球黄兴,1.0
安吉祖名豆制食品有限公司,上海易买得超市有限公司老西门店,7.0
中粮面业(海宁)有限公司,上海惠寿食品有限公司,3.0
上海市金山区陆玮清食品店,上海戚家墩市场经营管理有限公司,129.0
佳农食品有限公司,宁波欧尚超市有限公司上海嘉定澄浏店,1.0
Z9AV-湖南湘佳牧业股份有限公司,上海联家超市有限公司川沙店,203.0
广西田阳南华糖业有限公司,上海佳伊食品有限公司,2.0
上海亚太国际蔬菜有限公司,上海必胜客有限公司澳门路餐厅,4.0
中粮国际（北京）有限公司上海分公司,东方既白（上海）餐饮管理有限公司碧波路店,8.0
上海清美绿色食品有限公司,品尊国际(易初莲花),64.0
上海亚太国际蔬菜有限公司,上海必胜客有限公司南翔真南路店,4.0
上海汉康豆类食品有限公司,20.上海亿隽佳骐食品有限公司,26.0
无锡市香荷腌腊制品有限公司,上海浦众农贸市场经营管理有限公司,1.0
上海东区老大房食品有限公司,联华黄渡,5.0
领先食品（上海）发展有限公司,京东武汉仓,5.0
上海越哲食品有限公司,秦皇岛宝园斋食品,24.0
北京玉中都科技开发中心,上海龙辉餐饮管理有限公司周浦万达店,30.0
欧本咖啡（北京）有限公司,上海龙辉餐饮管理有限公司七莘路店,5.0
上海汉康豆类食品有限公司,临时疏导市场,24.0
上海泰浦食品有限公司,上海远东食品有限公司,12.0
上海清美绿色食品有限公司,上海奉贤乐购生活购物有限公司,3.0
上海清美绿色食品有限公司,宝山罗店（大润发）,32.0
上海清美绿色食品有限公司,吉买盛长寿路食堂,11.0
上海鑫佳国际贸易有限公司,上海行怡食品贸易有限公司,108.0
上海罗根食品有限公司,上海山林食品有限公司,1.0
上海亚太国际蔬菜有限公司,上海肯德基有限公司新南广餐厅,12.0
上海万有全豆制品有限公司奉贤分公司,上海绿引副食品配菜有限公司,10.0
上海顶祥食品配料有限公司,上海新景西餐食品有限公司,5.0
上海双汇大昌有限公司上海分公司,响水县响水镇海燕食品门市部,11.0
上海光茂食品有限公司第一分公司,上海味先丰食品有限公司,51.0
上海余倩南北干货配送中心,上海嘉定菊胜集贸市场经营管理有限公司,56.0
上海德丰食品工业有限公司,河北黄骅鹏宝副食（孙祥成）,2.0
上海艺杏食品有限公司,大场医院SH－索迪斯-M,8.0
上海青田食品有限公司(32号摊),上海绿叶农副产品市场经营管理有限公司月浦三村市场分公司,24.0
程寒年(个体工商户),上海琦潘食品有限公司,17.0
安吉祖名豆制食品有限公司,大润发大华店,102.0
上海江杨农产品物流有限公司,马丁,2.0
上海清美绿色食品有限公司,信实生鲜加盟,11.0
上海旭洋绿色食品有限公司,联华华灵二店专卖,19.0
广东金禾面粉有限公司,上海双红面包有限公司,49.0
上海华晨食品有限公司,天津博瑞行,2.0
上海龙辉餐饮管理有限公司九六广场店,上海牛羊肉公司,27.0
上海爱凡食品有限公司,无锡市蜀华副食品经营部,2.0
上海万有全豆制品有限公司奉贤分公司,东方大学城餐饮管理有限公司（上海财大）,18.0
上海西郊国际农产品交易有限公司,上海浦众农贸市场经营管理有限公司,7.0
上海汉康豆类食品有限公司,13.华高,26.0
中粮国际（北京）有限公司上海分公司,上海必胜客有限公司金高店,3.0
上海花冠营养乳品有限公司,福建建瓯辉扬食品贸易商行,12.0
上海清美绿色食品有限公司,建华路加盟 李小彪（预付1）,7.0
益海嘉里食品营销有限公司,上海必胜客有限公司水产西路店,2.0
中粮国际（北京）有限公司上海分公司,上海肯德基有限公司江苏路餐厅,6.0
上海斗品膳食品有限公司,深圳欧瑞德餐饮管理有限公司,8.0
上海玉峰食品有限公司,上海龙辉餐饮管理有限公司闸北大悦城店,56.0
上海艺杏食品有限公司,江南居委,5.0
射阳县绿生兄弟米业有限公司,上海浦众农贸市场经营管理有限公司,1.0
上海市宝山区曹茂群食用农产品店,上海君航大酒店有限公司,58.0
广东九州通医药有限公...,上海屈臣氏日用品有限公司浦东龙阳路分店,7.0
上海花冠营养乳品有限公司,滕州市德安鸿源商贸有限公司,26.0
上海力德尔食品有限公司,甘泉210号,60.0
上海展鲜食品销售有限公司,上海龙辉餐饮管理有限公司东郊百联店,9.0
上海意华食品有限公司,华润万家深圳益田假日OLE,1.0
上海艺杏食品有限公司,安亭菜场门面(方园)[加盟],31.0
上海清美绿色食品有限公司,国顺路蔬菜加盟（预付）,21.0
上海万有全豆制品有限公司奉贤分公司,长江通信（生鲜）,4.0
上海欧源豆类食品有限公司,宁海菜场118,22.0
上海清美绿色食品有限公司,上海易买得超市有限公司老西门店,7.0
上海灏毅贸易有限公司,上海龙辉餐饮管理有限公司世博大道店,4.0
上海喜旺食品厂,上海宇鸣实业发展食品有限公司,10.0
上海花冠营养乳品有限公司,赣州市南康区太窝爱宝贝,1.0
南京恒都食品有限公司,锦江麦德龙现购自运有限公司普陀商场,107.0
上海亚太国际蔬菜有限公司,上海肯德基有限公司凯旋餐厅,33.0
桂江食品贸易有限公司,上海浦众农贸市场经营管理有限公司,14.0
上海汉康豆类食品有限公司,11.联华江桥店,26.0
上海亿欣食品销售有限公司,上海宝山聚丰集贸市场经营管理有限公司,9.0
上海椰椰食品有限公司,徐州鑫宇（张凯）,6.0
上海紫燕食品有限公司,上海市虹口区小艳熟食店,2.0
特易购商业（上海）有限公司莘东路分公司,益海嘉里食品营销有限公司,13.0
上海艺杏食品有限公司,新徐虹菜市场(颜金裴)（散户）,12.0
宝泰豆类,上海屹丰汽车模具制造有限公司,1.0
上海艺杏食品有限公司,上海万有全曹家街菜市场经营管理有限公司,19.0
上海清美绿色食品有限公司,河南店(乐购),64.0
艾狄士食品（上海）有限公司,国际金融中心,1.0
上海宝山区家陆水产行,上海快优联餐饮服务有限公司,5.0
大多福食品（青岛）有限公司,上海日生食品物流有限公司,1.0
上海花冠营养乳品有限公司,宜春上高县鄢氏副食品店,1.0
上海艺杏食品有限公司,华东理工大学友谊餐厅(H）-M(qz sld H),2.0
上海长生食品有限公司,大润发武进店,3.0
广州市广味源食品有限公司,锦江麦德龙现购自运有限公司,1.0
上海艺杏食品有限公司,万有全（星舟预审）,12.0
义乌市帝奥食品有限公司,上海金文食品有限公司,1.0
上海花冠营养乳品有限公司,淮北五沟镇家乐福超市,6.0
上海兼光食品有限公司第三分公司,上海兼光食品有限公司淮海路店,32.0
上海东方国际水产中心（军工路）,上海龙珠集贸市场经营管理有限公司,36.0
上海瞻锦国际商贸有限公司,上海联家超市有限公司新里城店,1.0
上海德膳实业有限公司,上海衡裕蒲点餐饮娱乐有限公司,8.0
上海金锣哲远食品销售有限公司,上海邦手集贸市场经营管理有限公司,29.0
上海万有全豆制品有限公司奉贤分公司,上蔬永辉（株洲店）,31.0
上海新景西餐食品有限公司,上海富钦食品有限公司,1.0
上海华日农产品产销专业合作社家禽屠宰场,上海城市超市有限公司徐家汇店,3.0
上海清美绿色食品有限公司,双胞头小菜场加盟,16.0
上海彬龙农副食品有限公司,上海辉哥海鲜火锅餐饮有限公司浦东店,52.0
上海汉康豆类食品有限公司,上海新南华田林大酒店有限公司,20.0
Z10V-泰森华东食品发展有限公司,上海联家超市有限公司曹路店,81.0
中粮国际（北京）有限公司上海分公司,上海肯德基有限公司泓鑫餐厅,5.0
上海冯达豆类食品有限公司,八号桥159#,28.0
中粮国际（北京）有限公司上海分公司,上海必胜客有限公司莲花南路店,2.0
上海阳洋豆业食品有限公司,汾西路,28.0
上海艺杏食品有限公司,锦江麦德龙现购自运有限公司青浦商场,15.0
上海群天贸易有限公司,上海龙辉餐饮管理有限公司七莘路店,2.0
上海清美绿色食品有限公司,张江高科专柜(家乐福),12.0
上海椰椰食品有限公司,哈尔滨碰碰丫（乔丽弘）,4.0
ZZNY YT19-青岛何氏牛业有限公司,上海联家超市有限公司徐泾店,10.0
北京玉中都科技开发中心,上海龙辉餐饮管理有限公司仲盛世界商城店,93.0
上海万有全豆制品有限公司奉贤分公司,大富贵（华和店）,14.0
上海唐人神肉制品有限公司,上海兼光食品有限公司,3.0
上海国西郊际农产品交易有限公司,上海外冈新苑农贸综合市场经营管理有限公司,58.0
上海双汇大昌有限公司上海分公司,金华市婺城区大恒副食经营部,1.0
中粮国际（北京）有限公司上海分公司,上海肯德基有限公司南广场餐厅,10.0
上海适达餐饮管理有限公司广丰路分公司,七宝嘉茂,6.0
上海苏食肉品销售有限公司,0250新市北迪亚,5.0
内蒙古科尔沁上海分公司,上海上食肉类有限公司,1.0
大连优内特贸易有限公司,沃尔玛南浦大桥店,6.0
无锡华顺民生食品有限公司,上海文畅食品有限公司,1.0
上海津香食品有限公司,深圳麦士金实业有限公司,2.0
上海紫燕食品有限公司,上海市闸北区夏勇熟食店,2.0
江苏乐天玛特商业有限公司,益海嘉里食品营销有限公司,20.0
上海碧洋贸易有限公司,上海新欧尚超市有限公司嘉定店,9.0
上海江缘食品有限公司,上海市金山区和嘉超市,61.0
如皋市东方食品有限公司,上海险富餐饮有限公司,29.0
上海艺杏食品有限公司,崇明生态农产品（王保艳）（加盟）,31.0
上海冯达豆类食品有限公司,优益佳超市,9.0
上海天成企业发展有限公司（雀巢）,上海联家超市有限公司新里城店,1.0
上海旭洋绿色食品有限公司,迪亚天天 阳城店,17.0
领先食品（上海）发展有限公司,京东广州仓,6.0
上海徐汇区怀田副食品商店（郭前进）,上海好客农业科技发展有限公司,1.0
日冷食品贸易（上海）有限公司,上海萨莉亚餐饮有限公司大渡河路店,60.0
上海春泰粮油工贸有限公司松江第一分公司,保障部食堂,4.0
中粮肉食（江苏）有限公司,上海山林食品有限公司,2.0
上海泽伦贸易有限公司,上海西郊国际农产品交易有限公司,4.0
食全食美（上海）农业科技股份有限公司,上海华润万家超市有限公司悦达店,11.0
上海汉康豆类食品有限公司,唐贝-上海电气,5.0
上海松江粮油购销有限公司泖港粮库,上海建徐商贸有限公司,3.0
上海汉康豆类食品有限公司,华联吉买盛朱泾店25,24.0
纪文（泰国）有限公司,上海日生食品物流有限公司,1.0
益海嘉里食品营销有限公司,上海必胜客有限公司卫清西路餐厅,7.0
上海丰南酒业有限公司,上海江南春经贸有限公司,27.0
上海岱柏农产品产销专业合作社,上海绿地优鲜超市有限公司宝山大华三路分公司,102.0
潍坊信元食品有限公司,上海嘉定乐购生活购物有限公司,6.0
上海双汇大昌有限公司上海分公司,歙县立信贸易商行,7.0
上海新景西餐食品有限公司,上海外滩华尔道夫酒店（新联谊）,30.0
无锡市乾元粮油商贸有限公司（FP）,上海联家超市有限公司柳州店,2.0
王立,上海西郊国际农产品交易有限公司,2.0
上海阳洋豆业食品有限公司,永年路（汉康配送）小张,22.0
广西田东南华糖业有限责任公司,上海鑫程食品有限公司,1.0
上海市宝山区钟氏水产行,上海蓝溪实业有限公司竞衡假日酒店,3.0
上海本方食品有限公司,上海新园雅致酒店经营管理有限公司临港豪生大酒店,270.0
上海艺杏食品有限公司,柳州路市场（马利）（专卖）,31.0
上海阳洋豆业食品有限公司,蒙自路--王,29.0
中粮国际（北京）有限公司上海分公司,上海必胜客有限公司博兴餐厅,9.0
上海巨匠咖啡食品有限公司,上海逆袭贸易有限公司,2.0
上海弘阳农业有限公司,上海环盛商业有限公司徐汇环贸广场第三分公司,354.0
上海海阔餐饮管理有限公司,卡娃咖啡,5.0
上海东方食品有限公司,颐丰,30.0
大厂回族自然县万福肉类有限公司,上海洪场电子商务有限公司,1.0
光明乳业股份有限公司,上海西子湖茶叶有限公司,105.0
上海信韩食品有限公司,上海信韩餐饮管理有限公司第九分公司,1242.0
龙堡食品（广东）有限公司,上海日生食品物流有限公司,1.0
上海斗品膳食品有限公司,长沙华润店,10.0
上海冯达豆类食品有限公司,天赋市场,26.0
上海松江泗泾力食品有限公司,上海市金山区和嘉超市,79.0
V683-上海天成企业发展有限公司,上海联家超市有限公司青浦公园店,1.0
上海聚合食品有限公司,浩天熟食店,5.0
上海市闵行区刘学武食品店,上海市闵行区九度香餐饮店,30.0
上海大牧汗食品股份有限公司,永辉上海大仓,7.0
上海花冠营养乳品有限公司,普宁市流沙宝婴妇幼用品商行,5.0
纽迪希亚生命早期营养品管理（上海）有限公司,武汉友谊副食品商业有限责任公司,36.0
上海汇康食品有限公司,上海绿叶农副产品市场经营管理有限公司,31.0
上海龙上农副产品批发市场经营管理有限公司,小芳廷店,5.0
上海花冠营养乳品有限公司,淮安明远商贸有限公司,15.0
光明米业(集团)有限公司,农工商超市,233.0
上海志商实业有限公司,上海嘉定乐购生活购物有限公司,8.0
中粮国际（北京）有限公司上海分公司,上海肯德基有限公司新南方商城餐厅,23.0
上海翱杰实业有限公司,上海新欧尚超市有限公司金都路店,1.0
上海梵净有限公司,上海净宁餐饮有限公司,15.0
领先食品（上海）发展有限公司,味之鲜-天津百味百佳,9.0
上海艺伟水产品有限公司,上海天平宾馆有限公司,1.0
航豫（上海）餐饮有限公司,昌硕科技（上海）有限公司,136.0
领先食品（上海）发展有限公司,味之鲜-黑龙江纳豪商贸,6.0
上海艺杏食品有限公司,崇明新河镇市场(陈瑞鹏)（专卖）,27.0
上海旭洋绿色食品有限公司,华联超市长支专卖,30.0
江苏海创农产品开发有限公司,上海肯德基有限公司通州餐厅,26.0
上海花冠营养乳品有限公司,周口市张明乡阿拉小优,5.0
多美滋婴幼儿食品有限公司,免费品-上海销售部,16.0
上海农产品中心批发市场,上海康缨农副产品市场以营管理有限公司,312.0
上海市徐汇区欣建副食品经营部,上海龙辉餐饮管理有限公司虹口龙之梦店,151.0
上海阳洋豆业食品有限公司,龙山89号,29.0
上海宝山达盛碾米厂,张家港保税区华粮粮油销售有限公司,1.0
上海优壹电子商务有限公司,宁波乐图食品有限公司,9.0
上海汉康豆类食品有限公司,07.关东白玉店,22.0
永吉精气神,上海绿地优鲜超市有限公司曹安路分公司,71.0
上海松江粮油购销有限公司泖港粮库,好茹粮油经营部,17.0
上海春泰粮油工贸有限公司松江第一分公司,吉买盛--洞泾店,4.0
上海清美绿色食品有限公司,齐百汇超市（超市加盟）,62.0
益海嘉里食品营销有限公司,上海良友海狮油脂实业有限公司,1.0
上海锐洲粮油有限公司,上海香奈食品有限公司,1.0
上海椰椰食品有限公司,上虞庆旺（俞玉和/俞庆）,2.0
黑龙江哈尔滨银丰速冻肉制品厂,上海龙辉餐饮管理有限公司莘庄龙之梦店,1.0
中粮国际（北京）有限公司上海分公司,上海肯德基有限公司虹许餐厅,7.0
上海艺杏食品有限公司,麦德龙普陀店--10,29.0
上海斗品膳食品有限公司,杭州斗明餐饮管理有限公司,4.0
上海亚太国际蔬菜有限公司,上海肯德基有限公司金桥餐厅,27.0
上海冯达豆类食品有限公司,理工,8.0
上海意华食品有限公司,家乐福上海联洋,2.0
上海市金山区聂士友鲜肉店,上海金都子叶餐饮管理有限公司,1.0
上海樟鸿贸易有限公司,上海龙辉餐饮管理有限公司南京西路店,2.0
安吉祖名豆制食品有限公司,上南卜蜂莲花,102.0
上海花冠营养乳品有限公司,云南省昭通市鲁甸县爱婴坊,14.0
上海世达食品有限公司,上海龙辉餐饮管理有限公司真北路店,39.0
上海清美绿色食品有限公司,联华超市星屿店（加盟预付）,30.0
内蒙古东方万旗肉牛产业有限公司,必胜（上海）食品有限公司,5.0
上海艺杏食品有限公司,平南菜市场（朱爱云）（专卖）,32.0
上海德丰食品工业有限公司,杭州金苹果（蔡仲华）,4.0
山东天博食品配料有限公司,上海山林食品有限公司,2.0
汕头文翰贸易有限公司,上海龙辉餐饮管理有限公司仲盛世界商城店,124.0
上海清美绿色食品有限公司,上海康缨农副产品市场以营管理有限公司,29.0
上海永胜食品有限公司,上海浦众农贸市场经营管理有限公司,2.0
上海清美绿色食品有限公司,上海巨鹿副食品市场经营管理有限公司第四分公司,11.0
上海都乐食品有限公司,上海联家超市有限公司荣乐路店,7.0
上海汉康豆类食品有限公司,家和生鲜,17.0
上海玉峰食品有限公司（朱玉峰）,上海辉哥海鲜火锅餐饮有限公司浦东店,29.0
上海东区老大房食品有限公司,联华桃浦,17.0
临沂新程金锣肉制品集团有限公司,上海大华二村集贸市场经营管理有限公司,5722.0
海盐海旺,上海翼家菜市场经营管理有限公司,4.0
上海万有全豆制品有限公司奉贤分公司,鲜德宝场中店(沪宝菜场）,31.0
上海樟鸿贸易有限公司,上海龙辉餐饮管理有限公司真北路店,4.0
上海都乐食品有限公司,沃尔玛华东百货有限公司上海浦东高科西路山姆会员商店,32.0
上海艺杏食品有限公司,沪客隆市场20号(张成山)（加盟）,31.0
米管家（上海）米业有限公司,上海市金山区伟成超市,4.0
上海花冠营养乳品有限公司,焦作武陟县炎炎孕婴用品店,30.0
上海金文食品有限公司,上海龙辉餐饮管理有限公司张杨路店,146.0
上海汉康豆类食品有限公司,新盘古,23.0
上海万有全豆制品有限公司,上海呼玛商品交易市场经营管理有限公司,326.0
重庆宏普食品有限公司,上海上食肉类有限公司,1.0
招远市中意果业专业合作社,上海联家超市有限公司莘庄店,7.0
北京合众裕泰生物科技有限公司,上海环盛商业有限公司徐汇环贸广场第三分公司,6.0
上海部落情餐饮服务管理有限公司,双阳店,4.0
大连明成有限公司,上海日生食品物流有限公司,1.0
ZPV0-益海嘉里食品营销有限公司,上海联家超市有限公司大场店,1.0
上海爱樱食品有限公司,上海玉峰食品有限公司,1.0
上海市嘉定区嘉定镇常明副食品经营部,上海嘉定菊胜集贸市场经营管理有限公司,28.0
上海亚东副食品(庄佳),上海金光外滩置地有限公司威斯汀大饭店,40.0
上海清美绿色食品有限公司,上海清涧农副产品市场经营管理有限公司,29.0
上海亚太国际蔬菜有限公司,上海必胜客有限公司天山西路店,36.0
上海怀乾贸易有限公司,上海龙辉餐饮管理有限公司航南公路店,4.0
上海味思餐饮管理有限公司毅丰快餐分公司,上海市轻研环保科技有限公司,92.0
上海清美绿色食品有限公司,上海乐家超市有限公司（新桥店）,32.0
上海清美绿色食品有限公司,田原果蔬加盟 预付,18.0
ZPV0-益海嘉里食品营销有限公司,上海联家超市有限公司共江店,21.0
海亮明康汇物流有限公司,上海田林东路店,225.0
上海大胜贸易有限公司,上海二十一世纪酒店有限公司,36.0
上海大昌行食品工业有限公司,上海新阳普超市有限公司,1.0
上海艺杏食品有限公司,法雷奥－上汽索迪斯（H ）-M,22.0
上海润朗贸易有限公司,上海绿地优鲜超市有限公司曹安路分公司,1.0
中粮国际（北京）有限公司上海分公司,上海肯德基有限公司虎城餐厅,6.0
上海亿欣食品销售有限公司,上海大昌集贸市场经营管理有限公司,24.0
上海澳莉嘉食品有限公司宝山分公司,上海第一食品连锁店商店(三鑫店),270.0
高发军,上海申友食品销售有限公司古莲路分公司,18.0
北京多果国际商贸有限公司,上海龙辉餐饮管理有限公司虹口龙之梦店,5.0
上海清美绿色食品有限公司,广灵18(伍缘折扣超市),32.0
干巷市场,上海盛世酒楼,1.0
上海喜源食品有限公司,上海金光外滩置地有限公司威斯汀大饭店,54.0
上海锦翰国际贸易有限公司,上海外高桥进口商品直销中心有限公司,36.0
上海花冠营养乳品有限公司,建瓯房道乐乐宝宝屋,10.0
上海清美绿色食品有限公司,上中2店420(伍缘折扣超市),32.0
上海旭洋绿色食品有限公司,利海超商业有限公司,4.0
上海清美绿色食品有限公司,金桥386(农工商),32.0
上海东龙塑胶有限公司,上海瑞轩食品有限公司,1.0
Nutricia Cui进口B.V,上海欧尚超市有限公司闵行店,1.0
益海嘉里食品营销有限公司,上海肯德基有限公司虹桥高铁餐厅,10.0
上海虹口糕团食品厂,奎照路店,682.0
多美滋婴幼儿食品有限公司,菏泽市优美乳业有限公司,1.0
上海清美绿色食品有限公司,世界路（专卖加盟）,32.0
上海清美绿色食品有限公司,浦江店（家乐福）,11.0
上海紫燕食品有限公司,上海市闵行区锡康食品店,9.0
速达食材,上海浦众农贸市场经营管理有限公司,11.0
益海嘉里食品营销有限公司,上海必胜客有限公司同丰路店,3.0
ZZOC-上海弘阳农业有限公司,上海联家超市有限公司莘庄店,5.0
莱阳春雪食品有限公司,上海光茂食品有限公司第一分公司,1.0
上海农产品中心批发市场,上海美天副食品市场经营管理有限公司平塘分公司,69.0
上海好客农业科技发展有限公司,上海龙辉餐饮管理有限公司世博大道店,1177.0
上海清美绿色食品有限公司,上海真北副食品经营管理有限公司,29.0
内蒙古澳菲利食品股份有限公司,上海澳菲利食品销售有限公司,1.0
上海新境界食品贸易有限公司,上海普陀第一食品商店销售有限公司,8.0
益海嘉里食品营销有限公司,上海新欧尚超市有限公司外高桥店,39.0
青岛金林达果蔬种植有限责任公司,上海新欧尚超市有限公司嘉定店,20.0
上海花冠营养乳品有限公司,南通市利德商贸公司,12.0
纽迪希亚生命早期营养品管理(上海)有限公司,上海欧尚超市有限公司闵行店,3.0
文登荣记果蔬贸易商社,上海联家超市有限公司万达店,3.0
上海清美绿色食品有限公司,特易购商业（上海）有限公司大渡河路分公司,7.0
上海清美绿色食品有限公司,宣坤安食品店加盟,29.0
上海金文食品有限公司,上海龙辉餐饮管理有限公司淀山湖大道店,2.0
上海韩玉食品销售有限公司,上海美天副食品市场经营管理有限公司虹康分公司,2.0
上海申馨纸业有限公司,上海嘉里粮油工业有限公司,1.0
上海艺杏食品有限公司,交大（颛桥发电厂）,11.0
上海旭洋绿色食品有限公司,家乐福金桥专卖,22.0
上海花冠营养乳品有限公司,咸宁通山县南林镇超级宝贝奶粉店,14.0
上海申美饮料食品有限公司,上海市第一人民医院,5.0
上海杰升食品厂,华曹安徽,3.0
上海德丰食品工业有限公司,黄山瑞隆商贸,3.0
上海清美绿色食品有限公司,老西门专柜(易买得),60.0
福州开发区鑫鸿益食品有限公司,上海市徐汇区欣建副食品经营部,1.0
上海市普陀区侯正肉肉类经营部,上海市普陀区乐士餐厅,1.0
上海花冠营养乳品有限公司,厦门市哈哆呢母婴用品店,4.0
上海江杨农产品物流有限公司,上海宝山佳兴机械配件厂,2.0
青岛雀巢有限公司,上海樟鸿贸易有限公司,1.0
上海新景西餐食品有限公司,扬子江万丽,18.0
上海先宏食品有限公司,上海蓝溪实业有限公司竞衡假日酒店,37.0
杰希凯（上海）国际贸易有限公司,上海华润万家超市有限公司,12.0
上海爱凡食品有限公司,上海川王实业有限公司,9.0
北京辣西西里贸易有限公司,上海萨莉亚餐饮有限公司真北路店,24.0
上海津香食品有限公司,义乌市水木食品有限公司,4.0
上海市浦东新区高行镇伍锦强鲜肉点,上海市凌桥中学,3.0
上海清美绿色食品有限公司,松江泗泾店(大润发),33.0
上海清美绿色食品有限公司二厂,上海繁安综合市场经营管理有限公司,21.0
上海清美绿色食品有限公司,上海众商汇食品销售有限公司（加盟超市）,2.0
上海市浦东新区北蔡镇许彬水产行,上海新香涌餐饮有限公司,50.0
上海汉康豆类食品有限公司,怡乐食田林飞利浦,11.0
上海市松江区九亭镇茂辕食品,上海市金山区和嘉超市,94.0
上海市宝山区义品蒙豆制品经营部,上海宝湾国际物流有限公司,7.0
佳农食品(上海)有限公司,上海联家超市有限公司真北店,9.0
上海鑫品食品有限公司,上海美馨贸易有限公司,4.0
上海清美绿色食品有限公司,上海蓝洛商贸有限公司闵行分公司,60.0
上海花冠营养乳品有限公司,河源市紫金县古竹镇为民药店,14.0
上海浦之灵食品有限公司,上海家得利超市有限公司花木店,27.0
伊鑫清真食品有限公司,上海龙辉餐饮管理有限公司莘庄龙之梦店,2.0
上海艺杏食品有限公司,北新泾菜市场007号(黄章传)（加盟）,2.0
上海润朗贸易有限公司,上海松江绿地商业管理有限公司,12.0
青岛百龄麦食品有限公司,上海金文食品有限公司,1.0
马德,上海西郊国际农产品交易有限公司,1.0
上海雅士利食品有限公司,上海新欧尚超市有限公司蒙山北路店,2.0
舟山骏华水产有限公司,上海玉峰食品有限公司,1.0
内蒙古中敖食品有限公司,上海市徐汇区欣建副食品经营部,1.0
太仓市福麟食品有限公司,上海宴青餐饮有限公司,1.0
山东金城股份有限公司,上海市闸北区熠峰食品经营部（郑华明）,1.0
上海金锣哲远食品销售公司,上海郝优餐饮管理有限公司二分公司,61.0
艾狄士食品（上海）有限公司,魔藤（上海）餐饮有限公司,6.0
上海旭洋绿色食品有限公司,欧尚闵行 177,17.0
上海虹口糕团食品厂,新村路店,682.0
上海连阳副食品市场经营管理有限公司,浦江饭店,84.0
B428-南京利丰英和上海有限公司,上海联家超市有限公司万达店,36.0
鼎香帅（上海）餐饮企业管理有限公司,上海市浦东新区塘桥街道随意面馆,51.0
上海浦南农副产品（水果）,上海兴堰商贸有限公司,62.0
上海艺杏食品有限公司,上海理工六食堂二楼 H,10.0
上海市普陀区王恒珠蔬菜店,上海新古浪餐饮有限公司,1354.0
北京中冷物流股份有限公司,1055沃尔玛(江苏)商业零售有限公司太仓府南街分店,129.0
上海双汇大昌有限公司上海分公司,福州分拨库,17.0
上海慧源饮用水有限公司,绵绣园学校,19.0
上海嘉里食品有限公司,益海嘉里食品营销有限公司,1.0
VLM Food Trading International Inc,上海九雅堂食品有限公司,1.0
上海清美绿色食品有限公司,桥梓弯3839(世纪联华),32.0
欧本咖啡（北京）有限公司,上海龙辉餐饮管理有限公司大宁国际广场店,4.0
上海强丰果蔬种植专业合作社,新金山投控集团食堂,11.0
上海密霖贸易有限公司,承德品冠商贸有限公司,19.0
中粮食品营销有限公司上海分公司,上海联家超市有限公司新里城店,1.0
上海汉康豆类食品有限公司,上海美天副食品市场经营管理有限公司平塘分公司,23.0
纽迪希亚生命早期营养品管理（上海）有限公司,青岛福兴祥商品配送有限公司,21.0
上海曹安陇南农副产品市场,宏润农副产品市场经营管理分公司,65.0
上海万有全豆制品有限公司奉贤分公司,家得利德州,31.0
上海艺杏食品有限公司,上海立信会计学院(松江校区)（H C）-M,13.0
上海旭洋绿色食品有限公司,家乐福南方专卖,33.0
山东仙坛食品有限公司一分公司,上海日生食品物流有限公司,1.0
上海华晨食品有限公司,广东谜尚食品有限公司,1.0
上海天容肉制品集团有限公司,公园大润发,3.0
联合利华食品,上海日生食品物流有限公司,1.0
雨润,上海月浦蔬菜交易市场经营管理有限公司,28.0
上海紫燕食品有限公司,上海市徐汇区淮风熟食店,7.0
上海澳菲利食品销售有限公司,联盛食品,2.0
上海双智商贸有限公司,上海客祥超市有限公司,20.0
上海清美绿色食品有限公司,梅岭40(伍缘折扣超市),32.0
上海欧源豆类食品有限公司,马陆批发市场12,22.0
上海昂客食品有限公司,上海恭辉食品销售有限公司,2.0
上海清美绿色食品有限公司,上海新泉农副产品市场管理有限公司新甘北生鲜市场管理分公司,51.0
上海花冠营养乳品有限公司,九江市修水县皇家贝贝母婴专卖店,5.0
广东绿环水产有限公司,上海怀乾贸易有限公司,1.0
上海亿欣食品销售有限公司,上海绿叶农副产品市场经营管理有限公司团结路分公司,29.0
