source,target
上海清美绿色食品有限公司,宝山专柜(家乐福),1.0
上海清美绿色食品有限公司,易尔盛超市加盟 预付1 赖影良,4.0
上海清美绿色食品有限公司,祝家港加盟 预付,2.0
上海宗跃实业发展有限公司,上海市鹤林酒家,78.0
上海禹远实业有限公司,益海嘉里食品营销有限公司,5.0
纽迪希亚生命早期营养品管理（上海）有限公司,沃尔玛南浦大桥店,2.0
上海新景西餐食品有限公司,武汉新千禧调料经营部,23.0
上海亚太国际蔬菜有限公司,上海肯德基有限公司虹许餐厅,2.0
上海清美绿色食品有限公司,昌化店(联华),5.0
上海力德尔食品有限公司,永兴24号,4.0
上海五丰上食食品有限公司,上海紫鸿食品有限公司,1.0
上海艺杏食品有限公司,罗秀菜市场(高申富)（加盟）,2.0
上海旭洋绿色食品有限公司,上海翌恒网络科技有限公司,2.0
上海清美绿色食品有限公司,卫清专柜50(易初莲花),2.0
上海陇南肉类批发市场,上海塘湾农贸市场经营管理有限公司,2.0
纽迪希亚生命早期营养品管理（上海）有限公司,上海联家超市有限公司共江店,1.0
上海清美绿色食品有限公司,武西店经销(幸福小区),2.0
天津洁润化工有限公司,上海欣晨豆业有限公司,2.0
安吉祖名豆制食品有限公司,中原欧尚,12.0
上海清美绿色食品有限公司,田园（联华）,2.0
启动市福誉圆水产品厂,上海市鹤林酒家,4.0
上海汉康豆类食品有限公司,北新泾,3.0
上海力德尔食品有限公司,易初莲花,2.0
上海清美绿色食品有限公司,碧江店（华联）,2.0
上海依涛食品有限公司,上海龙辉餐饮管理有限公司七莘路店,1.0
庄怡农业发展有限公司,锦江麦德龙现购自运有限公司普陀商场,4.0
密山市玖丰米业有限公司,上海易买得超市有限公司曲阳店,1.0
安吉祖名豆制食品有限公司,嘉定乐购2店,12.0
兴隆县天利海香精香料有限公司,上海新景西餐食品有限公司,1.0
上海市嘉定区嘉定镇常明副食品经营部,上海嘉定菊胜集贸市场经营管理有限公司,2.0
河南黄牛羊肉批发部,上海鼓映楼餐饮有限公司,1.0
生产厂商1,上海唐汉风韵餐饮管理有限公司,1.0
寿县袁伍家禽养殖专业合作社,上海紫燕食品有限公司,1.0
上海虹口糕团食品厂,洛川路店,44.0
上海清美绿色食品有限公司,青浦华科东路261(农工商),2.0
无锡橙宝食品有限公司上海分公司,上海蓝溪实业有限公司竞衡假日酒店,1.0
上海冯达豆类食品有限公司,昆阳259#,1.0
上海严伟农产品专业合作社,上海景悅国际航空酒店有限公司,30.0
上海展富食品有限公司,(迪士尼店）上海港品悦餐饮管理有限公司缤谷店,21.0
上海汉康豆类食品有限公司,14.关东虎林店,3.0
上海清美绿色食品有限公司,来来小菜店加盟（预付）,2.0
鼎香帅（上海）餐饮企业管理有限公司,上海市长宁区天赐乐小吃店,10.0
上海兼光食品有限公司第三分公司,上海兼光食品有限公司浦东分公司,2.0
味滋康（中国）商业贸易有限公司,上海顶发食品有限公司,1.0
上海旭洋绿色食品有限公司,农工商30专卖,2.0
上海力德尔食品有限公司,惠龙食品,2.0
上海清美绿色食品有限公司,永清206(伍缘折扣超市),1.0
湖南湘佳牧业股份有限公司,特易购商业（上海）有限公司河南南路分公司,6.0
上海清美绿色食品有限公司,中远便利店,2.0
重庆宏普食品有限公司,上海上食肉类有限公司,3.0
上海市徐汇区欣建副食品经营部,上海龙辉餐饮管理有限公司月星广场店,12.0
上海艺杏食品有限公司,常客隆(琴枫苑店),2.0
上海津香食品有限公司,上海婆大食品有限公司,1.0
甄味（上海）国际贸易有限公司,上海龙辉餐饮管理有限公司仲盛世界商城店,20.0
上海清美绿色食品有限公司,涞亭南路联华超市(加盟店）,4.0
亳州市魏都农业发展有限公司,上海新欧尚超市有限公司蒙山北路店,16.0
上海欧源豆类食品有限公司,澄桥,5.0
上海市闵行区刘学武食品店,上海市闵行区九度香餐饮店,2.0
向进绿色食品,上海市宝山区共江集贸市场经营管理有限公司,2.0
上海艺杏食品有限公司,佳美超市(名人苑),2.0
上海龙辉餐饮管理有限公司九六广场店,上海市徐汇区欣建副食品经营部,9.0
鼎香帅（上海）餐饮企业管理有限公司,上海是闵行区卢蛋食品经营部,11.0
YZ9H-贝因美（上海）现代商超营销有限公司,上海联家超市有限公司曹路店,4.0
宣城市和超禽业工贸有限责任公司,上海行怡食品贸易有限公司,5.0
英威达尼龙化工有限公司,上海慈杨快餐有限公司,1.0
上海市松江区九亭镇树宏副食品经营部,上海漕虹湘鄂情餐饮管理有限公司,1.0
上海亿欣食品销售有限公司,上海高跃农贸市场经营管理有限公司,6.0
温州市吉庆副食品有限公司,上海莲源物流有限公司望园路分公司,3.0
江苏环宇康力科技有限公司,上海力德尔食品有限公司,4.0
上海乐购物流有限公司闵行分公司,上海七宝乐购购物中心有限公司,15.0
上海味思餐饮管理有限公司毅丰快餐分公司,上海市沃凯生物科技有限公司,8.0
上海市普陀区招福水产行,上海普陀饮食有限责任公司宜川饭店,1.0
上海亚太国际蔬菜有限公司,上海肯德基有限公司金沙江餐厅,2.0
上海清美绿色食品有限公司,合合蔬菜店（加盟预付）,1.0
上海亚太国际蔬菜有限公司,上海肯德基有限公司都市路餐厅,1.0
上海力德尔食品有限公司,外语学院,4.0
福建容和盛食品集团有限公司（BRAVO),上海通河永辉超市有限公司,3.0
上海明林肉类（莱阳）,上海浦众农贸市场经营管理有限公司,1.0
上海阳洋豆业食品有限公司,广中菜场--文荣,1.0
上海清美绿色食品有限公司,克鲁勃润滑产品（上海）有限公司,13.0
上海旭洋绿色食品有限公司,上海荣昶农副产品市场经营管理有限公司宜山分公司,3.0
上海杰迪农产品销售有限公司,上海斗牛士餐饮管理有限公司普陀店,36.0
Z10V-泰森华东食品发展有限公司,上海联家超市有限公司武宁店,7.0
上海信韩食品有限公司,上海薇舸餐饮管理有限公司浦江镇分公司,104.0
ZIFC-益海嘉里食品营销有限公司,上海联家超市有限公司曹路店,3.0
上海清美绿色食品有限公司,临汾49(农工商),3.0
大连双益水产品有限公司,上海日生食品物流有限公司,1.0
上海艺杏食品有限公司,马径桥市场29号(潘菊明),2.0
上海西郊国际农产品交易有限公司,上海三寅农副产品有限公司,2.0
上海华晨食品有限公司,上海金茂君悦大酒店,11.0
上海佳富绿色食品有限公司（豆制品）,上海市黄浦区陆盛餐厅,10.0
上海岱柏实业有限公司,上海绿地优鲜超市有限公司,30.0
上海清美绿色食品有限公司,新市99(农工商),2.0
上海清美绿色食品有限公司,市名店(联华),2.0
上海山林食品有限公司,上海东航航空公司,25.0
领先食品（上海）发展有限公司,小南国（华北）,1.0
上海清美绿色食品有限公司,良兆D区加盟 刘从贞（预付1）,2.0
上海清美绿色食品有限公司,图门(联华),6.0
苏州环云贸易有限公司,沃尔玛高行店,1.0
上海清美绿色食品有限公司,卫清店（联华）,2.0
张家港保税区五湖粮油有限公司,上海奉贤大润发商贸有限公司,4.0
上海市普陀区诚野农副产品经营部,上海龙辉餐饮管理有限公司闸北大悦城店,2.0
上海张小宝绿色食品发展有限公司,上海平延农贸市场经营管理有限公司,4.0
上海展富食品有限公司,（月星)上海新旺餐饮管理有限公司中山北路店（月星),30.0
上海青田食品有限公司,上海乾中集贸市场经营管理有限公司,2.0
上海洪场电子商务有限公司,上海龙辉餐饮管理有限公司五角场店,1.0
上海阳洋豆业食品有限公司,上砂市场29号,4.0
中粮国际（北京）有限公司上海分公司,上海肯德基有限公司东安路站餐厅,1.0
上海汉康豆类食品有限公司,08.祥德,2.0
上海阳洋豆业食品有限公司,大昌集贸市场046号,4.0
山东莱阳春雪食品有限公司,上海日生食品物流有限公司,1.0
上海阳洋豆业食品有限公司,宝杨路-郭,4.0
上海展富食品有限公司,（世博)上海新旺餐饮管理有限公司世博大道店（世博),27.0
联华超市股份有限公司,上海新虹华联吉买盛购物中心有限公司,10.0
上海好客农业科技发展有限公司,上海龙辉餐饮管理有限公司真北路店,19.0
上海旭洋绿色食品有限公司,世纪联华莘庄专卖,2.0
上海艺杏食品有限公司,常客隆冷链中心（赵市店）,2.0
上海旭洋绿色食品有限公司,华联超市威宁专卖,1.0
上海清美绿色食品有限公司,杨高南路116(农工商),2.0
王立,上海西郊国际农产品交易有限公司,2.0
上海兴垦贸易有限公司,上海力德尔食品有限公司,2.0
上海清美绿色食品有限公司,盛世生鲜（单位加盟）预付,4.0
上海洪场电子商务有限公司,上海龙辉餐饮管理有限公司百联又一城店,2.0
上海汉康豆类食品有限公司,上海绿叶农副产品市场经营管理有限公司步云农副产品市场经营管理分公司,63.0
上海清美绿色食品有限公司,宝城一村加盟 预付,4.0
上海日野食用农产品销售有限公司,上海龙辉餐饮管理有限公司长泰广场店,1.0
中粮国际（北京）有限公司上海分公司,上海必胜客有限公司松江文诚路店,1.0
上海汉康豆类食品有限公司,30.中国邮电器材华东公司食堂,1.0
厦门魔味商贸有限公司,上海斗牛士餐饮管理有限公司普陀店,18.0
上海正顶记贸易有限公司,上海九海百盛广场有限公司,45.0
上海新景西餐食品有限公司,东方滨江国际会议中心,1.0
上海亚太国际蔬菜有限公司,上海肯德基有限公司虹梅餐厅,2.0
上海东方食品有限公司,菊园周,1.0
上海汉康豆类食品有限公司,08.江桥,1.0
上海市徐汇区海昌粮油经营部,漕河泾菜市场,3.0
威定海鲜贸易（上海）有限公司,上海二十一世纪酒店有限公司,1.0
上海信韩食品有限公司,上海首品餐饮管理有限公司长宁第十二分公司,180.0
上海亿欣食品销售有限公司,上海淞南农副产品市场经营管理有限公司,2.0
上海汉康食品有限公司,上海永昌菜市场经营管理有限公司,3.0
上海汉康豆类食品有限公司,大润发罗店店,1.0
上海仁旺农副产品有限公司,上海京川酒家,32.0
上海同梁果品贸易有限公司,上海龙辉餐饮管理有限公司新松江路店,4.0
上海东辉食品有限公司,沃尔玛南浦大桥店,1.0
上海亚太国际蔬菜有限公司,上海必胜客有限公司中山北路店,8.0
上海旭洋绿色食品有限公司,世纪联华天山专卖,2.0
上海都乐食品有限公司,上海新欧尚超市有限公司嘉定店,7.0
上海旭洋绿色食品有限公司,家乐福宝山专卖,2.0
东泰果业有限公司,上海北桥集贸市场经营管理有限公司,6.0
上海良友海狮油脂实业有限公司,上海易初莲花连锁超市有限公司,2.0
上海澳莉嘉食品有限公司宝山分公司,王子百货（总店）,8.0
上海万有全豆制品有限公司奉贤分公司,安陆颜,3.0
上海冠业食品有限公司,昆山润华商业有限公司上海松江分公司,6.0
山东美佳集团有限公司,上海日生食品物流有限公司,1.0
上海汉康豆类食品有限公司,04.曲阳市场,3.0
康成投资（中国）有限公司,益海嘉里食品营销有限公司,63.0
光明米业(集团)有限公司(买断3),上海联华超市发展有限公司-加盟店-系统,3.0
上海泽福食用菌种植专业合作社,上海龙辉餐饮管理有限公司仲盛世界商城店,14.0
上海都乐食品有限公司,上海联家超市有限公司万里店,10.0
上海清美绿色食品有限公司,华严105(农工商),2.0
上海诚味食品有限公司,上海龙辉餐饮管理有限公司新松江路店,6.0
领先食品（上海）发展有限公司,京东武汉仓,5.0
上海旭洋绿色食品有限公司,真光农贸市场15号,2.0
上海清美绿色食品有限公司,西郊国际农商品直销中心（加盟超市）,4.0
昌邑市金盛冷藏厂,上海宝山聚丰集贸市场经营管理有限公司,1.0
上海艺杏食品有限公司,三合一48号(刘鹏)（加盟）,2.0
上海清美绿色食品有限公司,宜山店(家乐福),1.0
联合利华食品有限公司,上海顶发食品有限公司,1.0
上海申漕粮油经营部,上海文定农副产品市场经营管理有限公司,16.0
上海江杨农产品物流有限公司,王川红,2.0
上海汉康豆类食品有限公司,36.庆安（二十四）,3.0
上海冯达豆类食品有限公司,平南市场,1.0
益海嘉里食品营销有限公司,上海必胜客有限公司博山路店,1.0
上海裕田农业科技有限公司,X553 家乐福上海莘庄店,1.0
上海汉康,上海翼家菜市场经营管理有限公司,2.0
上海清美绿色食品有限公司,封浜华联（专卖加盟）预付,2.0
中粮食品营销有限公司上海分公司,锦江麦德龙现购自运有限公司普陀商场,6.0
安吉祖名豆制食品有限公司,船厂卜峰莲花,12.0
中粮国际（北京）有限公司上海分公司,上海肯德基有限公司永隆餐厅,1.0
上海,上海信邦食品工业有限公司,1.0
上海东江实业有限责任公司,王国兴,1.0
上海万有全豆制品有限公司奉贤分公司,上海八仙食品厂(1),2.0
上海欣晨豆业有限公司,茸北农贸市场,2.0
湖南湘佳牧业股份有限公司,上海乐购生活购物有限公司菊园分公司,4.0
上海五丰上食食品有限公司,上海城市国际企业发展有限公司南京西路店,46.0
上海英喆食品有限公司,上海老大昌食品有限公司,1.0
上海阳洋豆业食品有限公司,历阳路375号,4.0
上海黄浦区灵灵制面坊,上海市黄浦区陆盛餐厅,4.0
上海市食品进出口有限公司,上海龙辉餐饮管理有限公司张杨路店,2.0
上海捞派餐饮管理有限公司逸仙路分公司,上海捞派餐饮管理有限公司逸仙路分公司,84.0
上海冯达豆类食品有限公司,天星欧润发,1.0
温岭市太平海笑笑冷冻食品经营部,上海豪普生达商业管理有限公司第七分公司,1.0
上海花冠营养乳品有限公司,徐州市玮展食品有限公司,6.0
上海金锣哲远食品销售有限公司,上海绿叶农副产品市场经营管理有限公司同泰北路市场分公司,2.0
上海艺杏食品有限公司,易买得货隆店,2.0
上海猪状元食品销售有限公司,上海第一食品杨浦销售有限公司,6.0
上海亚太国际蔬菜有限公司,上海必胜客有限公司隆昌路店,3.0
北京中冷物流股份有限公司,2091沃尔玛（江苏）商业零售有限公司张家港沙洲西路分店,9.0
上海大昌行食品工业有限公司,上海汇金六百超市有限公司  莲花店,1.0
多美滋婴幼儿食品有限公司,沃尔玛华东百货有限公司上海杨行分店,2.0
上海冯达豆类食品有限公司,南石市场,1.0
上海展富食品有限公司,（万达悠乐）进富（上海）餐饮管理有限公司淞沪路店（万达）,3.0
上海旭洋绿色食品有限公司,联华余姚专卖,1.0
上海丰渔农业发展有限公司,上海联家超市有限公司曹路店,1.0
上海汉康豆类食品有限公司,04.罗店医院,1.0
瑞怡食品（上海）有限公司,上海龙辉餐饮管理有限公司新松江路店,1.0
上海万诚食品有限公司,乐购统仓,5.0
上海万有全豆制品有限公司奉贤分公司,上海新阳普超市有限公司华联国年超市,3.0
上海益来副食品销售有限公司,伊特安食品（上海）有限公司第一分公司,1.0
北京泰美味国际贸易有限公司,上海龙辉餐饮管理有限公司仲盛世界商城店,4.0
上海清美绿色食品有限公司,家乐福天钥桥精品店（家乐福经销）,1.0
益海嘉里食品营销有限公司,上海新欧尚超市有限公司外高桥店,10.0
武汉常青新大地商贸有限公司,上海莲源物流有限公司望园路分公司,1.0
上海新景西餐食品有限公司,金茂君悦大酒店,2.0
上海汉康豆类食品有限公司,上海庆安集贸市场经营管理有限公司,14.0
宁波江北中大天海食品有限公司,锦江麦德龙现购自运有限公司闵行商场,2.0
上海旭洋绿色食品有限公司,联华香花专卖,2.0
上海万有全豆制品有限公司奉贤分公司,家得利罗山,3.0
上海冯达豆类食品有限公司,八号桥159#,1.0
上海典绿生态农业专业合作社,上海悦翠贸易有限公司叶翠酒家,4.0
艾狄士食品（上海）有限公司,杭州富春山居,2.0
上海市鸿华果业,上海大华二村集贸市场经营管理有限公司,4.0
上海旭洋绿色食品有限公司,上海联家超市有限公司莘庄店,1.0
上海艺杏食品有限公司,大场医院SH－索迪斯-M,1.0
上海清美绿色食品有限公司,家得乐莘潭店加盟 李金福  预付,2.0
上海江杨农产品物流有限公司,上海宝山聚丰集贸市场经营管理有限公司,1.0
多美滋婴幼儿食品有限公司,上海新欧尚超市有限公司蒙山北路店,3.0
上海强丰果蔬种植专业合作社,金山区区政府食堂,15.0
上海阳洋豆业食品有限公司,振兴菜场2号,4.0
上海艺杏食品有限公司,盛桥市场82号(沈小红)（加盟）,2.0
上海力德尔食品有限公司,水城138号,4.0
安徽华卫集团食品有限公司,上海新虹华联吉买盛购物中心有限公司,3.0
广州丸龙维记有限公司,上海日生食品物流有限公司,1.0
上海阳洋豆业食品有限公司,名言市场（佳富）,4.0
北京玉中都科技开发中心,上海龙辉餐饮管理有限公司大宁国际广场店,2.0
上海清美绿色食品有限公司,头桥190(农工商),2.0
Y351-上海良友海狮油脂实业有限公司,上海联家超市有限公司共江店,1.0
上海清美绿色食品有限公司,崇明西门(华联供销),2.0
上海清美绿色食品有限公司,万丰店(加盟超市),3.0
射阳县卫中粮食加工厂（大米）,上海市黄浦区陆盛餐厅,2.0
上海程辉食品有限公司,江苏大润发吴江店,2.0
中粮国际（北京）有限公司上海分公司,上海肯德基有限公司新天山餐厅,1.0
上海苏食肉品销售有限公司,0040春申大润发专柜,2.0
上海市杨浦区祥运农产品经营部,上海美林阁溧阳餐饮有限公司,10.0
青浦西郊国际,上海建德农贸市场经营管理有限公司,4.0
上海绿和园艺有限公司,上海必胜客有限公司曹杨餐厅,5.0
上海都乐食品有限公司,上海联家超市有限公司南翔店,1.0
上海御粮贸易有限公司,上海真北副食品经营管理有限公司,1.0
益海嘉里食品营销有限公司,上海必胜客有限公司翔殷餐厅,1.0
上海清美绿色食品有限公司,崇明港沿公路295（农工商）,1.0
上海清美绿色食品有限公司,百色362二店(伍缘折扣店),2.0
吴淞码头,上海盛怡农副产品市场经营管理有限公司,22.0
上海汉康豆类食品有限公司,13.北蔡老丁,3.0
上海山华果品市场,上海申泉农贸市场经营管理有限公司,5.0
上海冯达豆类食品有限公司,上海清峪农贸市场经营管理有限公司,3.0
深圳广裕丰公司,上海日生食品物流有限公司,1.0
上海艺杏食品有限公司,永昌新湖菜市场14B号(王凤花)（加盟）,2.0
上海绿和园艺有限公司,上海必胜客有限公司川沙现代餐厅,5.0
上海汉康豆类食品有限公司,上海地产投资馨宁店,3.0
上海东方食品有限公司,汽车活动,1.0
上海汉康豆类食品有限公司,上海广亚百货商业有限公司,1.0
上海花冠营养乳品有限公司,宿州市砀山爱婴堡,7.0
上海力德尔食品有限公司,华东医院食堂,1.0
雅培贸易（上海）有限公司,沃尔玛顾村店,7.0
上海汉康豆类食品有限公司,怡乐食汇丰银行,2.0
上海市徐汇区玉芳食品经营部,上海天平宾馆有限公司,1.0
上海清美绿色食品有限公司,新海430店(伍缘折扣超市),2.0
上海避风塘食品有限公司,上海龙辉餐饮管理有限公司仲盛世界商城店,4.0
上海秦丰果果品有限公司周至分公司,上海联家超市有限公司荣乐路店,1.0
甄味（上海）国际贸易有限公司,上海龙辉餐饮管理有限公司世博大道店,5.0
上海艺杏食品有限公司,向阳路市场（（何家涛）（专卖）,2.0
上海汉康豆类食品有限公司,国和申象,3.0
上海力德尔食品有限公司,罗南,6.0
上海汉康豆类食品有限公司,05.联华桃浦店,3.0
安吉祖名豆制食品有限公司,松江大润发,12.0
德清县筏头乡安平食品厂公司,上海远东食品有限公司,2.0
江苏环宇康力科技有限公司,上海汉康豆类食品有限公司,3.0
益海嘉里食品营销有限公司,上海必胜客有限公司龙阳路店,1.0
上海汉康豆类食品有限公司,上蔬永辉-松江江学路店,2.0
上海市荣孙肉制品经营部,上海龙辉餐饮管理有限公司正大广场店,7.0
安吉祖名豆制食品有限公司,特易购商业（上海）有限公司周浦分公司,3.0
上海万有全豆制品有限公司奉贤分公司,家得利花木,4.0
上海艺杏食品有限公司,新康市场门面(李敏)[加盟],2.0
上海清美绿色食品有限公司,黄路菜场加盟预付,1.0
上海诚味食品有限公司,上海龙辉餐饮管理有限公司宁国路店,2.0
上海汉康豆类食品有限公司,01.家乐福南方店,1.0
上海三仙食品有限公司,上海龙辉餐饮管理有限公司新松江路店,1.0
上海海之韵海产品有限公司,上海二十一世纪酒店有限公司,18.0
金山区亭林镇南亭公路6865号S11号,上海惠多超市有限公司,2.0
上海玉峰食品有限公司,上海龙辉餐饮管理有限公司荣乐西路店,1.0
雅培贸易（上海）有限公司,沃尔玛南浦大桥店,4.0
个体工商户（羊肉）,新长岭大酒店有限公司,1.0
益海嘉里食品营销有限公司,上海必胜客有限公司金桥餐厅,1.0
上海艺杏食品有限公司,通用汽车公司(H),2.0
上海万有全豆制品有限公司奉贤分公司,上海赛迪副食品有限公司(阜新),3.0
上海艺杏食品有限公司,吴金发电（第二）(H),2.0
宿迁市佳陆食品有限公司,浦江饭店,2.0
上海阳洋豆业食品有限公司,杨家渡73号,2.0
上海洪场电子商务有限公司,上海龙辉餐饮管理有限公司莘庄龙之梦店,6.0
上海洪场电子商务有限公司,上海龙辉餐饮管理有限公司荣乐西路店,2.0
上海汉康豆类食品有限公司,27.兆基市场,2.0
上海桔榕贸易有限公司,上海紫燕食品有限公司,3.0
上海农产品中心批发市场GB08,徐汇龙华副产品市场@000368,2.0
汕头市金平区新湖养殖场,上海龙辉餐饮管理有限公司仲盛世界商城店,2.0
上海花冠营养乳品有限公司,厦门市佳佳贝妇幼用品店,6.0
上海旭洋绿色食品有限公,上海联家超市有限公司万达店,1.0
青州市金润食品有限公司,上海荷美尔食品有限公司,7.0
上海花冠营养乳品有限公司,山东德州市陵城区爱宝孕婴用品店,14.0
山东临沂新程金锣肉制品有限公司,上海宝山泗塘市场经营管理有限公司,3.0
上海艺杏食品有限公司,上海贝尔白领餐厅,1.0
上海旭洋绿色食品有限公司,徐汇龙华副产品市场@000368,2.0
益海嘉里食品营销有限公司,上海申泉农贸市场经营管理有限公司,12.0
上海自南贸易有限公司,上海盛怡农副产品市场经营管理有限公司,3.0
上海花冠营养乳品有限公司,重庆市开县好爸爸孕婴连锁店,1.0
上海真新粮食交易市场经营管理有限公司,上海宏康医院有限公司,8.0
上海亚太国际蔬菜有限公司,上海肯德基有限公司康桥餐厅,2.0
上海市长宁区夏匡肉铺,上海美林阁溧阳餐饮有限公司,9.0
江苏海创农产品开发有限公司,上海肯德基有限公司牡丹江餐厅,2.0
山东鲁花集团商贸有限公司上海分公司,特易购乐购（中国）投资有限公司嘉善分公司,1.0
加拉拿大海鲜渔业有限公司,上海怀乾贸易有限公司,1.0
上海汉康豆类食品有限公司,新漕河泾,2.0
上海清美绿色食品有限公司,易盛客纪翟店,4.0
上海洪场电子商务有限公司,上海龙辉餐饮管理有限公司七莘路店,2.0
金文食品,上海鹭鹭中环餐饮管理有限公司,16.0
上海恩一食品有限公司,江苏苏微食品有限公司,1.0
上海市闸北区熠峰食品经营部,上海龙辉餐饮管理有限公司五角场店,2.0
上海清美绿色食品有限公司,平凉67(农工商),6.0
上海玉峰食品有限公司,上海龙辉餐饮管理有限公司新松江路店,2.0
上海清美绿色食品有限公司,龙南45（华联）,4.0
上海市普陀区艺忠水产行,上海江南春经贸有限公司,16.0
欧本咖啡（北京）有限公司,甄味（上海）国际贸易有限公司,1.0
上海清美绿色食品有限公司,新会24(伍缘折扣超市),2.0
上海闽伊食品厂,长临路,3.0
上海市金山区姚菊芬副食品经营部,上海福宴餐饮管理有限公司,1.0
上海花冠营养乳品有限公司,徐州新沂市新君晓商贸有限公司,11.0
上海曹安陇南农副产品市场,宏润农副产品市场经营管理分公司,5.0
上海清美绿色食品有限公司,周家桥（联华）,1.0
马鞍山雨润食品有限公司,上海远东食品有限公司,6.0
天津银河伟业进出口有限公司,上海花冠营养乳品有限公司,2.0
中粮国际（北京）有限公司上海分公司,上海必胜客有限公司团结路店,1.0
锦州百合食品有限公司,上海日生食品物流有限公司,1.0
上海清美绿色食品有限公司,孟浩生鲜预付（单位加盟）,2.0
上海杰特食品有限公司,浦江饭店,7.0
安吉祖名豆制食品有限公司,康桥大润发,12.0
上海龙上农副产品批发市场经营管理有限公司,乐享大酒店,1.0
中粮东海粮油工业（张家港）有限公司,上海远东食品有限公司,2.0
宁波市江东赞旺水产贸易有限公司,上海新欧尚超市有限公司蒙山北路店,1.0
上海文畅食品有限公司,上海龙辉餐饮管理有限公司荣乐西路店,1.0
上海阳洋豆业食品有限公司,航头菜场3号,4.0
上海清美绿色食品有限公司,江西216(伍缘折扣超市),3.0
益海嘉里（吉林）粮油食品工业有限公,欧尚（中国）投资有限公司,1.0
杭州华商贸易有限公司,上海莲源物流有限公司望园路分公司,5.0
上海圣华副食品有限公司,锦江麦德龙现购自运有限公司青浦商场,5.0
上海旭洋绿色食品有限公司,上海联华超市有限公司  白玉,2.0
上海荣孙肉制品经营部,上海市荣孙肉制品经营部,1.0
上海乐惠米业有限公司(买断),上海联华超市发展有限公司 - 系统,584.0
上海清美绿色食品有限公司,吕巷384(农工商),3.0
益海嘉里食品营销有限公司,上海肯德基有限公司航头餐厅,1.0
浙江金吉达海通食品有限公司,上海联家超市有限公司莘庄店,3.0
山东龙大肉食品股份有限公司,上海上食肉类有限公司,1.0
中粮国际（北京）有限公司上海分公司,上海肯德基有限公司泗宝餐厅,1.0
上海汉康豆类食品有限公司,华联吉买盛江湾店22,2.0
上海农产品中心批发市场,上海荣昶农副产品市场经营管理有限公司漕溪路分公司,25.0
上海轶仕淀粉有限公司,上海顶发食品有限公司,1.0
上海清美绿色食品有限公司,农工商超市,1.0
上海清美绿色食品有限公司,联华加盟超市 预付1 马先生,2.0
上海清美绿色食品有限公司,莘凌路天天鲜菜店（专卖加盟）,2.0
上海强丰果蔬种植专业合作社,上海市金山区财政局食堂,15.0
上海适达餐饮管理有限公司广丰路分公司,江桥万达,30.0
上海好客农业科技发展有限公司,上海龙辉餐饮管理有限公司淀山湖大道店,66.0
上海艺杏食品有限公司,平南菜市场（朱爱云）（专卖）,2.0
上海龙辉餐饮管理有限公司九六广场店,北京玉中都科技开发中心,2.0
上海清美绿色食品有限公司,川沙城南120(农工商),5.0
上海阳洋豆业食品有限公司,孙桥1号,4.0
上海汉康豆类食品有限公司,03.新丰庄,3.0
苏州好得睐食品有限公司,上海市宝山区共江集贸市场经营管理有限公司,114.0
上海瑞凯伊德食品有限公司,陕西铁路客运服务有限责任公司,2.0
上海玉峰食品有限公司（朱玉峰）,上海辉哥海鲜火锅餐饮有限公司桃江路店,4.0
上海清美绿色食品有限公司,崇明陈纺公路293(农工商),4.0
ZRIH-上海鄂初贸易有限公司,上海联家超市有限公司南翔店,2.0
上海清美绿色食品有限公司,上海丰盈生鲜市场经营管理有限公司,4.0
上海嘉苑农副产品交易市场经营管理有限公司,上海古意餐饮管理有限公司静安分公司,4.0
上海亚太国际蔬菜有限公司,上海肯德基有限公司茂名餐厅,2.0
上海爵瑞国际贸易有限公司,上海行怡食品贸易有限公司,1.0
上海力德尔食品有限公司,齐齐哈尔路,4.0
上海汉康豆类食品有限公司,02.关东南翔店,3.0
北京万恩化学制品有限公司上海分公司,上海市第一人民医院,3.0
上海映华食品有限公司,锦江麦德龙现购自运有限公司普陀商场,4.0
上海常瀛实业有限公司,上海迪亚零售有限公司,697.0
上海里旺贸易有限公司,上海龙辉餐饮管理有限公司世博大道店,2.0
上海花冠营养乳品有限公司,萍乡市宝宝岛母婴连锁（原萍乡市顺昌批发部）,3.0
上海清美绿色食品有限公司,保屯(联华),4.0
上海清美绿色食品有限公司,奉贤菜店加盟  张立东 预付1,2.0
上海艺杏食品有限公司,常客隆(滨江店),2.0
上海清美绿色食品有限公司,上海联秀超市有限公司(联华百花店),4.0
上海樟鸿贸易有限公司,上海龙辉餐饮管理有限公司周浦万达店,1.0
上海花冠营养乳品有限公司,滁州市凤阳金摇篮,4.0
上海市徐汇区怀田副食品商店,上海龙辉餐饮管理有限公司仲盛世界商城店,32.0
多美滋婴幼儿食品有限公司,晋中市榆次心适家园孕婴用品经销部,9.0
上海紫鸿食品有限公司,陈一平,19.0
江苏海创农产品开发有限公司,上海肯德基有限公司吴淞餐厅,2.0
上海椰椰食品有限公司,无锡和记（蒋翠和）,1.0
上海清美绿色食品有限公司,殷西易盛客,5.0
上海亚太国际蔬菜有限公司,上海必胜客有限公司枣阳路店,4.0
上海市金山区黄胜鲜肉店,上海强丰果蔬种植专业合作社,10.0
领先食品（上海）发展有限公司,味之鲜-上海正鸿,12.0
上海清美绿色食品有限公司,宜君192(伍缘折扣超市),2.0
