source,target
上海爱凡食品有限公司,真得力调料行,1.0
上海阳洋豆业食品有限公司,大昌集贸市场048号,26.0
上海凌昊食品销售有限公司,上海市三门中学,4.0
上海醇江化工有限公司,上海惠寿食品有限公司,27.0
上海虎头贸易有限公司,上海联华超市发展有限公司 - 系统,2193.0
江苏海创农产品开发有限公司,上海肯德基有限公司中原餐厅,22.0
上海冯达豆类食品有限公司,上海芝川综合市场经营管理有限公司,29.0
上海双汇大昌有限公司上海分公司,嘉善商城泽宇副食品批发部,92.0
上海燕实实业发展有限公司,上海大昌集贸市场经营管理有限公司,1.0
上海五丰上食食品有限公司,上海宝山泗塘市场经营管理有限公司,42.0
上海新景西餐食品有限公司,上海音特餐饮管理有限公司,58.0
上海万有全豆制品有限公司奉贤分公司,长逸店（大富贵）,3.0
上海上实现代农业开发有限公司,上海住安建设发展股份有限公司,1.0
上海锐洲粮油有限公司,温岭市永茂农副产品有限公司,1.0
上海睿畅贸易有限公司奉贤分公司,李国兰（世纪联华成山店）,2.0
北京三川金舟贸易有限公司,上海上食肉类有限公司,1.0
上海亚太国际蔬菜有限公司,上海必胜客有限公司枣阳路店,59.0
招远市康钩食品有限公司,上海樟鸿贸易有限公司,1.0
上海万有全豆制品有限公司奉贤分公司,塘外小学（绿引）,1.0
上海力德尔食品有限公司,B2-1907a奉贤区曙光中学0304a②学生,15.0
上海龙上农副产品批发市场经营管理有限公司,三久公司,6.0
益海嘉里食品营销有限公司,上海肯德基有限公司祖冲之餐厅,3.0
上海粤海大酒店有限公司,上海市松江区九亭镇张为农产品经营部,381.0
上海海联副食品有限公司第一分公司,上海市虹口区崇明路小学（食堂）,8.0
膳博士姚光妹,上海翼家菜市场经营管理有限公司,6.0
上海元盛食品有限公司,上海朴川贸易有限公司,1.0
安吉祖名豆制食品有限公司,大华乐购,114.0
上海市松江区洞泾镇翌玉副食品经营部,上海伊锦辉置业发展有限公司（上海新虹桥智选假日酒店）,32.0
青岛润泰事业有限公司沈阳分公司,上海欧尚超市有限公司闵行店,2.0
上海腾容商贸有限公司,海亮明康汇物流有限公司,1.0
上海金文食品有限公司,上海龙辉餐饮管理有限公司淀山湖大道店,11.0
上海龙辉餐饮管理有限公司九六广场店,广东八记食品股份有限公司,9.0
雀巢（中国）有限公司,上海金文食品有限公司,1.0
上海艺杏食品有限公司,天泰餐饮（品川桃江）(H),21.0
无锡华顺民生食品有限公司,上海金文食品有限公司,1.0
ZPV0-益海嘉里食品营销有限公司,上海联家超市有限公司万达店,20.0
上海阳洋豆业食品有限公司,杨家渡75号,28.0
上海汉康豆类食品有限公司,金罗店市场69号,29.0
联家七宝店,益海嘉里食品营销有限公司,5.0
上海阳洋豆业食品有限公司,上海月盛百货市场经营管理有限公司春雷路农副产品市场分公司,4.0
上海澳莉嘉食品有限公司宝山分公司,上海第一食品连锁店商店(浦东高行店),22.0
上海艺杏食品有限公司,微软－索迪斯-M,13.0
上海澳莉嘉食品有限公司宝山分公司,上海第一食品连锁店商店(松江店),5.0
泰州安井食品有限公司,上海龙辉餐饮管理有限公司大华店,1.0
五常市山良米业有限责任公司,上海凌云农副产品市场经营管理有限公司,2.0
嘉兴市秀洲区王店镇国庆村吉祥西路1号,上海广亚百货商业有限公司,148.0
上海亚太国际蔬菜有限公司,上海肯德基有限公司新南方商城餐厅,22.0
中粮国际（北京）有限公司上海分公司,上海肯德基有限公司浦南餐厅,9.0
盛泽水产行,上海百川综合市场经营管理有限公司,20.0
上海乓乓响农副产品配送股份有限公司,上海市浦东新区紫叶幼儿园（食堂）,446.0
上海艺杏食品有限公司,南环市场33号(杨相正)[加盟],4.0
正大桑田（长春）农业有限公司,上海莲源物流有限公司望园路分公司,5.0
上海市闵行区新哥肉制品经营部,上海龙辉餐饮管理有限公司周浦万达店,133.0
上海中鹭医药有限公司,浦江饭店,1.0
上海东区老大房食品有限公司,上海顶红商贸有限公司,9.0
上海本义信息科技有限公司,上海市第一中学,23.0
上海汉康豆类食品有限公司,15.农工商81店,23.0
上海力德尔食品有限公司,B1-0102上外闵行外国语中学3905①,6.0
上海力德尔食品有限公司,疁城实验学校中学-学生,4.0
江苏海创农产品开发有限公司,上海肯德基有限公司朋普餐厅,29.0
上海花冠营养乳品有限公司,中山市荣茂商贸有限公司,5.0
七宝八号桥素菜批发市场,上海志得餐饮管理有限公司,482.0
上海冰丰冷藏有限公司,一新食品,81.0
YZ9H-贝因美（上海）现代商超营销有限公司,上海联家超市有限公司联洋店,1.0
上海奥犇国际贸易有限公司,上海澳犇国际贸易有限公司,1.0
中粮国际（北京）有限公司上海分公司,上海太平洋百货有限公司,5.0
上海紫燕食品有限公司,上海市闸北区修山食品店,5.0
上海良龙食品有限公司(自有品牌科),上海联华超市发展有限公司 - 系统,1646.0
哈尔滨银丰速冻肉制品厂,上海荣誉实业有限公司,1.0
上海瑞姆贸易有限公司,上海诚味食品有限公司,1.0
上海壹柒农业科技有限公司,望赤（上海）餐饮管理有限公司正大广场分公司,1.0
上海汉康豆类食品有限公司,上海海鹰粘接科技有限公司,2.0
上海市铜川路水产批发市场,上海蓝田农贸市场经营管理有限公司,174.0
上海张裕酒业营销有限公司,上海启跃酒业有限公司第一分公司,1.0
上海良友海狮油脂实业有限公司,上海韶梦餐饮有限公司,16.0
上海汉康豆类食品有限公司,36.庆安（二十四）,27.0
上海花冠营养乳品有限公司,苍山县妈咪宝贝 （原苍山县五福纸业（原原临沂妈咪宝贝孕婴超市））,3.0
上海艺杏食品有限公司,大众汽车（于田大厦）(H),3.0
上海新景西餐食品有限公司,宁波阳光豪生大酒店,9.0
上海御华果品有限公司,上海联家超市有限公司徐汇店,14.0
上海光茂食品有限公司第一分公司,上海味先丰食品有限公司,42.0
锦江麦德龙现购自运有限公司上海浦东商场,上海众绅餐饮管理有限公司,24.0
中储粮镇江粮油有限公司,上海嘉里粮油工业有限公司,3.0
上海朱海贸易有限公司(酒水）,上海传贤餐饮有限公司,1901.0
香蕉房,上海新泉农副产品市场管理有限公司新甘北生鲜市场管理分公司,29.0
江桥批发市场番茄行,上海家得利超市有限公司三江路店,1.0
烟台太华调理食品有限公司,上海顶发食品有限公司,5.0
上海艺杏食品有限公司,盛桥市场82号(沈小红)（加盟）,29.0
上海东辉食品有限公司,上海金山乐购生活购物有限公司,3.0
上海力德尔食品有限公司,交西19号,29.0
上海樟鸿贸易有限公司,上海龙辉餐饮管理有限公司月星广场店,19.0
江苏恒顺醋业股份有限公司,上海金文食品有限公司,1.0
上海旭洋绿色食品有限公司,家得利龙南专卖,22.0
上海艺杏食品有限公司,建德农贸市场(彭玉春)（加盟）,34.0
上海市徐汇区海昌粮油经营部,上海北桥集贸市场经营管理有限公司,14.0
上海市浦东新区蓝贝壳幼儿园,上海国富果蔬有限公司,18.0
贝因美(上海)现代商超营销有限公司,特易购乐购（中国）投资有限公司嘉善分公司,187.0
上海启杰贸易有限公司,上海市浦东新区盐仓小学,8.0
上海南浦食品公司浦东分公司,上海老城隍庙食品有限公司,1.0
上海良友海狮油脂实业有限公司,上海联家超市有限公司宜山店,5.0
益海嘉里食品营销有限公司,上海联家超市有限公司柳州店,58.0
安徽芜湖双汇食品有限公司,上海天馨集贸市场经营管理有限公司,7.0
上海日野食用农产品销售有限公司,上海龙辉餐饮管理有限公司仲盛世界商城店,8.0
上海艺杏食品有限公司,老乾溪市场(丁兰)（加盟）,29.0
上海市嘉定区江桥镇卢英洋肉类经营部,上海老磨坊食品有限公司,4.0
英强农产品,上海艾米餐饮有限公司,43.0
泰州名城农产品有限公司,锦江麦德龙现购自运有限公司青浦商场,7.0
上海东区老大房食品有限公司,联华洞泾,9.0
上海力德尔食品有限公司,东安53号,59.0
上海旭洋绿色食品有限公司,世纪联华黄埔新苑专卖,24.0
上海苏食肉品销售有限公司,0956陇南市场3栋13号（闵行区）,6.0
领先食品（上海）发展有限公司,上海加工厂内部,5.0
上海艺杏食品有限公司,崇明港沿市场(徐美英)（专卖）,17.0
上海艺杏食品有限公司,奉贤应用（一食堂二楼202）,26.0
北京朝批京隆油脂销售有限公司,上海莲源物流有限公司望园路分公司,4.0
上海东方食品有限公司,广艺,4.0
益海嘉里食品营销有限公司,上海肯德基有限公司顾村公园餐厅,1.0
益海嘉里食品营销有限公司,上海肯德基有限公司聚丰餐厅,2.0
上海汉康豆类食品有限公司,10.农工商176店,29.0
上海亚太国际蔬菜有限公司,上海必胜客有限公司陆翔路店,2.0
联家徐汇店,益海嘉里食品营销有限公司,1.0
昆山大仓,上海联家超市有限公司友谊南方商城店,8.0
上海市宝山区燕青肉类经营部,上海市三门中学,28.0
北京华城世茂贸易有限公司,上海虹口唐宫海鲜舫有限公司,1.0
上海清美绿色食品有限公司,上海八仙宁海副食品市场经营管理有限公司,22.0
上海阳洋豆业食品有限公司,上海市育民中学,5.0
上海正顶记贸易有限公司,上海根旺实业有限公司,13.0
上海紫燕食品有限公司,上海市闵行区彭建东熟食店,5.0
临沂亚进食品,上海峰二食品有限公司,1.0
宣城市伟伟净菜配送有限公司,利日餐饮管理（上海）有限公司黄赵路第一分店,304.0
上海艺杏食品有限公司,龙群菜市场(徐翠兰)（加盟）,32.0
上海沈大成食品有限公司,上海乓乓响农副产品配送有限公司,1.0
上海市浦东新区小叮当幼儿园,上海市浦东新区小叮当幼儿园,25.0
东莞九龙城食品有限公司,上海龙辉餐饮管理有限公司仲盛世界商城店,1.0
内蒙古澳菲利食品有限公司,上海澳菲利食品销售有限公司,309.0
九亭淞沪市场,上海大昌集贸市场经营管理有限公司,1.0
上海信韩食品有限公司,上海信韩餐饮管理有限公司第七分公司,1077.0
上海进润餐饮管理有限公司,上海新康园食品有限公司,1.0
金山蔬菜,小巴椒（上海）餐饮服务有限公司,20.0
上海新景西餐食品有限公司,南京-郭恭洪,2.0
个体工商户,上海市虹口区多伦同心小学,176.0
上海凌昊食品销售有限公司,上海市同济初级中学,4.0
上海增鑫食品销售有限公司（程祖荣）,上海龙辉餐饮管理有限公司世博大道店,35.0
昆山市精鹤淀粉有限公司,上海山林食品有限公司,1.0
上海力德尔食品有限公司,上海盛怡农副产品市场经营管理有限公司,29.0
T275-上海东辉食品有限公司,上海联家超市有限公司徐泾店,8.0
上海长生食品有限公司,大润发瑞金店,2.0
上海花冠营养乳品有限公司,赣州市南康区1+1母婴联盟,4.0
上海艺杏食品有限公司,闵行公安局-梅陇食堂-学校餐饮,10.0
上海市闵行区荣孙肉制品经营部,上海龙辉餐饮管理有限公司东郊百联店,93.0
幼康食品（上海）有限公司,上海市浦东新区南六幼儿园,1.0
上海虹口糕团食品厂,昌里东路店,620.0
上海汉康豆类食品有限公司,临时客户2,2.0
上海天然谷屋,上海宛南综合市场经营管理有限公司,8.0
上海明珠湖生猪专业合作社,锦江麦德龙现购自运有限公司金山商场,132.0
上海汉康豆类食品有限公司,11.联华岭南店,27.0
上海大昌行食品工业有限公司,上海市闵行区客惠综合商场,1.0
福建圣农发展（浦城）有限公司,上海七宝乐购购物中心有限公司,28.0
上海阳洋豆业食品有限公司,张江菜场-金锣,28.0
上海紫燕食品有限公司,上海市松江区中山街道毅星熟食店,4.0
上海艺杏食品有限公司,广粤副食品批发市场(叶忠飞)（加盟）,30.0
江桥批发市场土豆行,上海家得利超市有限公司丽园路店,4.0
上海大昌行食品工业有限公司,瑞富实业有限公司,1.0
上海天容肉制品集团有限公司,无锡2店欧尚,5.0
上海良友海狮油脂实业有限公司,上海家得利超市有限公司平凉店,2.0
联华超市股份有限公司A(15),上海浦东华联吉买盛购物中心有限公司,6.0
上海市宝山区颜梅肉类经营部,上海宝江集贸市场经营管理有限公司,41.0
苏州环云贸易有限公司,沃尔玛高行店,8.0
上海卡斯特酒业有限公司,上海启跃酒业有限公司第一分公司,1.0
上海双汇大昌有限公司上海分公司,宿迁市宿城区双汇冷鲜肉特约经营店,24.0
上海汉康豆类食品有限公司,28.联华龙州店,11.0
佛山市海天调味食品股份有限公司,上海樟鸿贸易有限公司,1.0
上海旭洋绿色食品有限公司,上海大华二村集贸市场经营管理有限公司,3309.0
上海花冠营养乳品有限公司,厦门市育婴坊童装屋,9.0
上海市徐汇区荣云副食品商店,上海市洁斯餐厅,44.0
泰安市泰康食品有限公司,上海莲源物流有限公司望园路分公司,8.0
联家南方店,益海嘉里食品营销有限公司,1.0
江苏宝应湖,农工商超市,12.0
上海江杨农产品物流有限公司,上海新欧尚超市有限公司蒙山北路店,1.0
上海澳莉嘉食品有限公司宝山分公司,城隍庙-梨膏糖-小鸭,34.0
上海阳洋豆业食品有限公司,良赵市场46号,29.0
上海京家粮油有限公司,上海强丰果蔬种植专业合作社,37.0
上海澳莉嘉食品有限公司宝山分公司,汇联(澳莉嘉),53.0
上海鄂初贸易有限公司,上海环盛商业有限公司黄浦大时代第四分公司,1.0
徐行镇双赢园艺场,上海龙珠集贸市场经营管理有限公司,32.0
上海龙上农副产品批发市场经营管理有限公司,舟山海林,7.0
上海天容肉制品集团有限公司,台州欧尚,7.0
领先食品（上海）发展有限公司,味之鲜-烟台九麟,7.0
上海欧源豆类食品有限公司,朱家镇菜场,28.0
崇明肉食品有限公司,上海市青浦区嵩华小学,43.0
上海锦翠食品有限公司,上海沪翠餐饮有限公司,24.0
上海良友海狮油脂实业有限公司,上海联家超市,20.0
上海森蜂圆蜂也有限公司,上海日生食品物流有限公司,1.0
上海紫燕食品有限公司,上海市徐汇区陈明熊熟食店,7.0
上海市海联副食品有限公司第一分公司,上海市甘泉外国语中学,8.0
广州市合生元生物制品有限公司,沃尔玛华东百货有限公司上海桃浦分店,3.0
(张宝平）上海市金山区张宝平副食品经营部,上海绩申酒店管理有限公司,1.0
西郊国际,上海宛南综合市场经营管理有限公司,162.0
纽迪希亚生命早期营养品管理（上海）有限公司,家乐福（上海）供应链管理有限公司成都分公司,3.0
上海志商实业有限公司,特易购乐购（中国）投资有限公司嘉善分公司,35.0
益海嘉里食品营销有限公司,上海华灵乐购生活购物有限公司,4.0
中粮国际（北京）有限公司上海分公司,上海肯德基有限公司中兴路餐厅,2.0
上海品优食品有限公司,上海市嘉定区安亭幼儿园,1.0
上海艺杏食品有限公司,海关学院餐厅-（点心组）H,4.0
宝山区云锦油粮经营部,上海绩成餐饮有限公司,24.0
江苏宝立食品有限公司,上海顶发食品有限公司,1.0
上海金文食品有限公司,上海龙辉餐饮管理有限公司百联又一城店,68.0
益海嘉里食品营销有限公司,麦德龙虹口店,2.0
YZ9H-贝因美（上海）现代商超营销有限公司,上海联家超市有限公司共江店,10.0
甄味（上海）国际贸易有限公司,上海龙辉餐饮管理有限公司仲盛世界商城店,77.0
益海嘉里食品营销有限公司,上海肯德基有限公司祝桥餐厅,1.0
B428-南京利丰英和上海有限公司,上海联家超市有限公司曹路店,18.0
昆山恒波食品经营部,上海浦众农贸市场经营管理有限公司,3.0
上海青松粮油贸易有限公司,乐山菜市场,1456.0
上海万有全豆制品有限公司奉贤分公司,西营店（家常）,1.0
益海嘉里食品营销有限公司,上海必胜客有限公司航南公路店,3.0
射阳县云垛米业有限公司,上海鑫禾餐饮配送有限公司,1.0
上海天成企业发展有限公司,上海嘉定乐购生活购物有限公司,2.0
上海阳洋豆业食品有限公司,上海市淞谊中学,24.0
上海市闸北区熠峰食品经营部（郑华明）,上海龙辉餐饮管理有限公司时代广场店,8.0
上海汉康豆类食品有限公司,世纪联华南桥店,26.0
上海新景西餐食品有限公司,新旺悠乐-浦东店,7.0
上海市欧源豆类食品有限公司,上海海事大学附属北蔡高级中学,3.0
鼎香帅（上海）餐饮企业管理有限公司,上海淇啡小吃店,31.0
上海艺杏食品有限公司,海事大学(B3食堂)（Q1H）-M,8.0
上海绿和园艺有限公司,上海必胜客有限公司淀山湖大道店,67.0
江苏海创农产品开发有限公司,上海肯德基有限公司九亭餐厅,27.0
Z10V-泰森华东食品发展有限公司,上海邻家超市有限公司,6.0
上海市普陀区诚商副食品商行,上海牛羊肉公司,1.0
安吉祖名豆制食品有限公司,三林沃尔玛,118.0
上海冯达豆类食品有限公司,浦东操场路,17.0
上海花冠营养乳品有限公司,淮北濉溪鑫绿康孕婴生活馆,24.0
中盐东兴盐化股份有限公司,上海微馨贸易有限公司,1.0
大连优内特贸易有限公司,沃尔玛南浦大桥店,4.0
大成良友食品（上海）有限公司,上海鑫来食品厂,8.0
上海优壹电子商务有限公司,上海翁氏母婴用品商行,17.0
上海市松江区洞泾镇维塘副食品经营店,上海宁江大酒店有限公司,50.0
上海花冠营养乳品有限公司,宜春市樟树都市贝贝母婴生活馆,8.0
上海玉峰食品有限公司（朱玉峰）,上海龙辉餐饮管理有限公司八佰伴店,22.0
上海汉康豆类食品有限公司,29.家乐福莘庄店,17.0
上海清美绿色食品有限公司,上海联家超市有限公司荣乐路店,30.0
上海欧仕麦食品贸易有限公司,上海新麦食品工业有限公司,1.0
上海汉康豆类食品有限公司,上海必胜客有限公司浦东机场店,13.0
上海南浦食品公司浦东分公司,上海家得利超市有限公司杨宅路店,1.0
多美滋婴幼儿食品有限公司,乌鲁木齐市诚成商贸有限责任公司,5.0
上海花冠营养乳品有限公司,九江市修水县皇家贝贝母婴专卖店,16.0
中粮国际（北京）有限公司上海分公司,上海必胜客有限公司人民路店,7.0
佳农食品(上海)有限公司,上海欧尚超市有限公司,48.0
广东八记食品有限公司（阿文）,上海辉哥海鲜火锅餐饮有限公司圆明园路店,1.0
上海三林农产品批发市场,上海巨鹿副食品市场经营管理有限公司泰康分公司,34.0
上海秦丰果果品有限公司周至分公司,上海联家超市有限公司万达店,3.0
上海阳洋豆业食品有限公司,平型关市场173号,29.0
领先食品（上海）发展有限公司,味之鲜-上海优豆,46.0
上海花冠营养乳品有限公司,四川遂宁市蓬溪县皇家贝贝,8.0
上海力德尔食品有限公司,B1-0601a君莲学校0803a①学生,3.0
上海国亮果品有限公司,尊创（上海）宾馆有限公司,4.0
上海味信食品有限公司,上海朋联超市有限公司,11.0
上海增鑫食品销售有限公司,上海龙辉餐饮管理有限公司张杨路店,31.0
上海澳莉嘉食品有限公司宝山分公司,环球-黄兴店,8.0
上海绿和园艺有限公司,上海亚太国际蔬菜有限公司,1.0
上海永诚食品有限公司,上海昇博实业有限公司,3.0
上海桥易实业有限公司,上海家得利超市有限公司平凉店,2.0
上海亚太国际蔬菜有限公司,上海必胜客有限公司杨浦长阳路店,42.0
福建益升食品有限公司（生鲜）,上海通河永辉超市有限公司,69.0
长岭路香蕉房,上海阳普菜市场经营管理有限公司安图路分公司,44.0
益海嘉里食品营销有限公司,上海莲源物流有限公司望园路分公司,38.0
上海亚太国际蔬菜有限公司,上海必胜客有限公司真光餐厅,2.0
上海津香食品有限公司,重庆善品园食品有限公司,2.0
上海汉康豆类食品有限公司,11.联华商搨店,8.0
上海牛羊肉公司,上海龙辉餐饮管理有限公司宁国路店,9.0
上海嘉浦粮油有限公司,上海欧尚超市有限公司,4.0
上海洪场电子商务有限公司,上海龙辉餐饮管理有限公司虹口龙之梦店,1.0
上海东区老大房食品有限公司,华联青杉,20.0
上海紫燕食品有限公司,上海市浦东新区金杨街道万润熟食店,7.0
耿志双肉类销售经营部,上海爱辉市场经营管理有限公司,23.0
上海锐洲粮油有限公司,上海裕兴汽车销售服务有限公司,1.0
上海济洪蔬菜配送中心有限公司,锦江麦德龙现购自运有限公司嘉定商场,80.0
雅培制药有限公司,沃尔玛华东百货有限公司上海桃浦分店,1.0
上海增鑫食品销售有限公司（程祖荣）,上海洪场电子商务有限公司,1.0
王华,上海西郊国际农产品交易有限公司,3.0
上海亚太国际蔬菜有限公司,上海必胜客有限公司罗阳路店,66.0
上海冯达豆类食品有限公司,航东3#,13.0
上海中鲜贸易有限公司,上海翡翠餐饮有限公司,14.0
上海绿和园艺有限公司,上海必胜客有限公司曹杨餐厅,15.0
上海铜川水产市场经营管理有限公司,上海绿园农副产品综合市场经营管理有限公司,25.0
上海信韩食品有限公司,上海首品餐饮管理有限公司浦东第十一分公司,586.0
上海大昌行食品工业有限公司,联华超市   兴国,2.0
上海艺杏食品有限公司,阮连珍豆制品店,18.0
中粮国际（北京）有限公司上海分公司,上海肯德基有限公司清河餐厅,10.0
上海双汇大昌有限公司上海分公司,重庆分拨库,28.0
上海市宝山区王其伟水果经营部,上海宝山鱼塘市场经营管理有限公司,4.0
安吉祖名豆制食品有限公司,上海紫燕食品有限公司,10.0
东台龙厨瓜果蔬菜专业合作社,上海绿捷实业发展有限公司,1.0
上海春雪食品销售有限公司,上海市浦东新区临港第一小学,7.0
益海嘉里食品营销有限公司,上海必胜客有限公司东川路店,1.0
上海东辉食品有限公司,上海易买得超市有限公司老西门店,3.0
四川遂宁南大食品有限公司,上海新景西餐食品有限公司,1.0
上海汉康豆类食品有限公司,宝山税务局,3.0
安吉祖名豆制食品有限公司,莘庄乐购,139.0
上海汉康豆类食品有限公司,王桥023,1.0
联华超市股份有限公司（大卖场）,益海嘉里食品营销有限公司,148.0
上海花冠营养乳品有限公司,阜阳市颍上半岗加加爱,8.0
上海力德尔食品有限公司,B2-1912a奉贤区解放路小学0301a②学生,2.0
华升食品工厂股份有限公司,上海市普陀区诚野农副产品经营部,1.0
上海紫燕食品有限公司,上海市松江区人乐熟食部,4.0
上海汉康豆类食品有限公司,早陆晚玖,17.0
上海粤海大酒店有限公司,上海庐陵食品有限公司,112.0
上海艺杏食品有限公司,昌化菜市场239号(李士兵)（散户）,30.0
上海希牛贸易有限公司,上海澳辰食品有限公司,1.0
上海光茂食品有限公司第一分公司,华联吉买盛新村店,3.0
华润雪花啤酒（中国）有限公司上海销售分公司,上海启跃酒业有限公司,1.0
上海信韩食品有限公司,上海首品餐饮管理有限公司宝山第十分公司,407.0
上海世达食品有限公司,上海联华超市发展有限公司宛平南路店,14.0
上海睿畅贸易有限公司奉贤分公司,李国兰（世纪联华龙茗店）,2.0
上海汉康豆类食品有限公司,怡乐食-中芯学校3,4.0
上海冯达豆类食品有限公司,(梅中)上海沀仪餐管理有限公司,2.0
天津洁润化工有限公司,上海欣晨豆业有限公司,30.0
青浦赵巷开荣小五金店,上海龙汇爱嚼餐饮有限公司,12.0
上海双汇大昌有限公司上海分公司,肇东市国盛食杂店,14.0
上海汉康豆类食品有限公司,关东千山店,29.0
上海市闵行区新哥肉制品
经营部,上海龙辉餐饮管理有限公司南方商城店,129.0
上海汉康豆类食品有限公司,宝钢集团宝山宾馆上海聚宝轩大酒店,13.0
上海汉康豆类食品有限公司,36.电力学院（丰衣足食）,18.0
上海金富食品有限公司分公司,上海盛怡农副产品市场经营管理有限公司,29.0
江苏海创农产品开发有限公司,上海肯德基有限公司宝宸餐厅,28.0
上海金锣哲远食品销售有限公司,上海大昌集贸市场经营管理有限公司,20.0
上海越哲食品有限公司,山东任清波,12.0
上海市锦奇食品有限公司,上海市三门中学,24.0
中粮国际（北京）有限公司上海分公司,上海必胜客有限公司林湖店,4.0
上海市奉贤区庄行镇怀金养殖场,锦江麦德龙现购自运有限公司浦东商场,59.0
上海致远果蔬有限公司,上海杨浦唐宫海鲜舫有限公司,224.0
益海嘉里食品营销有限公司,上海联家超市有限公司,507.0
上海阳洋豆业食品有限公司,板泉市场11号,28.0
广东万宁连锁商业有限公司,万宁日用品商业（上海）有限公司我格广场分店,162.0
益海嘉里食品营销有限公司,必胜（上海）食品有限公司,7.0
多美滋婴幼儿食品有限公司,邯郸市新天润商贸有限公司,2.0
上海清美绿色食品有限公司,上海甘泉集贸市场经营管理有限公司,58.0
上海粤海大酒店有限公司,诗颖,56.0
鼎香帅（上海）餐饮企业管理有限公司,上海市长宁区天赐乐小吃店,116.0
上海绿和园艺有限公司,上海必胜客有限公司曹安路店,64.0
上海君聪优格餐饮管理有限公司,江苏九龙珠餐饮管理有限公司,1.0
上海鑫福昌工贸有限公司,上海家得利超市有限公司杨宅路店,1.0
上海良友海狮油脂实业有限公司,上海华启油脂有限公司,69.0
中粮国际（北京）有限公司上海分公司,上海肯德基有限公司长海餐厅,13.0
上海长念餐饮管理有限公司,闸北区长临路176号东康集贸市场F19号,31.0
上海好客农业科技发展有限公司,上海樟鸿贸易有限公司,1.0
上海汉康豆类食品有限公司,上海忠琛食品有限公司,2.0
上海艺杏食品有限公司,上海政法大学教工（学校餐饮）H,7.0
上海艺杏食品有限公司,科世达－上汽索迪斯（H ）-M,14.0
安吉祖名豆制食品有限公司,新镇卜蜂莲花,139.0
上海紫燕食品有限公司,上海市闵行区富隽熟食店,1.0
浙江金大地农业发展股份有限公司,上海天馨集贸市场经营管理有限公司,6.0
上海力德尔食品有限公司,城中路小学（总部）-老师,3.0
上海冯达豆类食品有限公司,兴益农贸市场,17.0
西郊,上海西郊国际农产品交易有限公司,1.0
嘉兴真豪米业储运有限公司,上海祥森米业有限公司,1.0
上海汉康豆类食品有限公司,24.联华丁香店,29.0
上海高校后勤服务股份有限公司,上海国家会计学院,187.0
益海嘉里食品营销有限公司,上海肯德基有限公司永业餐厅,1.0
贝因美（上海）现代商超营销有限公司,沃尔玛顾村店,20.0
上海意华食品有限公司,家乐福珠海吉大店,3.0
上海市金山区洁卫食品经营部,上海强丰果蔬种植专业合作社,65.0
上海艺杏食品有限公司,吉祥市场（岳秀荣）[直营],10.0
海亮明康汇物流有限公司,上海虹桥万博店,21.0
上海欧源豆类食品有限公司,王兵,56.0
上海市民办宏星小学,上海市民办宏星小学,116.0
上海意华食品有限公司,家乐福北京中关村店,1.0
上海艺杏食品有限公司,交行陆家嘴分公司(大灶）H,15.0
上海力德尔食品有限公司,B1-1002体育职业学院附属小学（罗秀小学） $1705②,1.0
中粮国际（北京）有限公司上海分公司,上海肯德基有限公司泓鑫餐厅,6.0
上海爱森肉食品有限公司,昆山润华商业有限公司上海松江分公司,52.0
上海力德尔食品有限公司,徽宁路18号,33.0
上海阳洋豆业食品有限公司,上海沪翠餐饮有限公司陆家嘴西路一店,18.0
上海长生食品有限公司,大润发北仑店,4.0
中粮东海粮油工业（张家港）有限公司,上海必胜客有限公司福泉路店,2.0
浦东新区拱乐路888号39摊位,上海市浦东新区荡湾小学（食堂）,1.0
上海农产品中心批发市场,宏润农副产品市场经营管理分公司,27.0
上海喜貔富食品贸易有限公司,上海麦金地集团股份有限公司,1.0
上海新景西餐食品有限公司,（巴黎春天）上海华美达广场有限公司,84.0
益海嘉里食品营销有限公司,上海桥易实业有限公司,258.0
中粮国际（北京）有限公司上海分公司,上海肯德基有限公司宝山餐厅,16.0
上海汉康豆类食品有限公司,41.一钢餐饮公司（六食堂）(索迪斯),5.0
上海好客农业科技发展有限公司,上海金文食品有限公司,1.0
金坛市三蜂食品机械有限公司,上海欣晨豆业有限公司,17.0
上海市海联副食品有限公司第一分公司,上海市华东模范中学,4.0
东莞市鸿兴食品有限公司,上海萨莉亚餐饮有限公司大渡河路店,2.0
中粮国际（北京）有限公司上海分公司,上海必胜客有限公司丽水餐厅,7.0
上海微馨贸易有限公司,上海龙辉餐饮管理有限公司世博大道店,22.0
上海汉康豆类食品有限公司,联华-月罗店,7.0
上海景彦食品,上海绿地优鲜超市有限公司宝山大华三路分公司,81.0
上海旭洋绿色食品有限公司,菜花泾26号摊位,22.0
上海展鹏食品有限公司,上海市嘉定区外冈镇为康熟食店,51.0
上海力德尔食品有限公司,B1-1001紫竹园中学 $1802②,1.0
上海汉康豆类食品有限公司,上蔬永辉-奉贤泽丰路店,1.0
多美滋婴幼儿食品有限公司,沃尔玛华东百货有限公司上海杨行分店,1.0
鲜活果汁工业昆山有限公司,上海樟鸿贸易有限公司,1.0
宁波海曙民水产
贸易有限公司,宁波欧尚超市有限公司上海嘉定澄浏店,2.0
上海双汇大昌有限公司上海分公司,黄山市屯溪区盛大食品商店,4.0
上海中纽贸易有限公司,上海外高桥进口商品直销中心有限公司,49.0
昆山美香悦食品,上海浦众农贸市场经营管理有限公司,9.0
