source,target
上海旭洋绿色食品有限公司,吉买盛彭浦专卖,33.0
上海清美豆制品有限公司,上海庙行菜市场经营管理有限公司,8.0
上海荣孙肉制品经营部,上海辉哥海鲜火锅餐饮有限公司桃江路店,1.0
中粮国际（北京）有限公司上海分公司,上海必胜客有限公司芳甸路二店,6.0
上海满航实业有限公司,上海新景西餐食品有限公司,2.0
上海祝桥谈德良食品店,上海市浦东新区荡湾小学（食堂）,6.0
大厂回族自治县万福肉类有限公司,上海玉峰食品有限公司,1.0
泰州市振华油脂有限公司,中粮食品营销有限公司上海分公司,1.0
益海嘉里食品营销有限公司,上海肯德基有限公司新客站餐厅,3.0
上海景瑞农业科技发展有限公司,上海宝山罗店大润发商贸有限公司,31.0
佳农食品公司,上海新欧尚超市有限公司金都路店,3.0
上海春泰粮油工贸有限公司松江第一分公司,乐美家--山阳店,2.0
中粮国际（北京）有限公司上海分公司,上海必胜客有限公司吴宝路店,8.0
杭州贝因美母婴营养有限公司（m),上海新欧尚超市有限公司人民店,2.0
上海自南贸易有限公司,上海绿园农副产品综合市场经营管理有限公司,7.0
上海万有全豆制品有限公司,上海呼玛商品交易市场经营管理有限公司,349.0
甄味国际（上海）贸易有限公司,上海龙辉餐饮管理有限公司大华店,28.0
上海东辉食品有限公司,上海新欧尚超市有限公司金科路店,15.0
上海新景西餐食品有限公司,蓝蛙俱乐部-大连店,1.0
上海新景西餐食品有限公司,上海粮品餐饮管理有限公司-阳光粮品,16.0
上海台宝宝怡有限公司,上海新欧尚超市有限公司蒙山北路店,1.0
上海艺杏食品有限公司,姜家村菜市场（茅伟）（加盟）,6.0
泰裕肉制品厂,上海浦众农贸市场经营管理有限公司,2.0
上海亮珠米业有限公司,上海萨莉亚餐饮有限公司大渡河路店,4.0
武进区剑一食品厂,上海龙辉餐饮管理有限公司南方商城店,2.0
上海适达餐饮管理有限公司冰淇淋加工厂,上海适达餐饮管理有限公司,39.0
上海市嘉定区马陆镇贤金粮油经营部,上海嘉定徐行农贸市场经营管理有限公司,3.0
中盐上海市盐业公司,上海佳伊食品有限公司,2.0
上海越哲食品有限公司,江苏吴江市七都镇园春路丫丫无糖食品店,1.0
上海市徐汇区怀田副食品商店,上海龙辉餐饮管理有限公司仲盛世界商城店,133.0
东乌珠穆沁旗元盛食品有限公司,上海小肥羊餐饮有限责任公司,5.0
益海嘉里食品营销有限公司,上海必胜客有限公司松江梅家浜路店,1.0
新民果品,沃尔玛凌云店,2.0
上海龙辉餐饮管理有限公司九六广场店,上海市普陀区诚野农副产品经营部,14.0
上海多利农业发展有限公司,上海大团,21.0
红箭国际有限责任公司,上海双汇大昌有限公司上海分公司,1.0
上海爱樱食品有限公司,上海龙辉餐饮管理有限公司新松江路店,6.0
上海清美绿色食品有限公司,上海嘉定乐购生活购物有限公司,20.0
上海艺杏食品有限公司,武警政治学院-学校餐饮,9.0
上海艺杏食品有限公司,上海外国语大学后勤事业发展中心Q1H（松江校区）一楼,2.0
中粮国际（北京）有限公司上海分公司,上海肯德基有限公司安亭新镇餐厅,6.0
卫辉市世魁清真肉制品有限责任公司,上海澳犇国际贸易有限公司,1.0
上海鑫品食品有限公司,上海易初莲花连锁超市有限公司,14.0
上海海底捞实业有限公司,上海捞派餐饮管理有限公司逸仙路分公司,63.0
益客（昆山）,上海浦众农贸市场经营管理有限公司,16.0
上海馥华商贸有限公司,乐天荣恒（上海）超市有限公司,11.0
雨润,上海众立食品有限公司,22.0
上海阳洋豆业食品有限公司,航头菜场4号,30.0
金华市新民果品有限公司,沃尔玛松江店,2.0
上海阳洋豆业食品有限公司,大境菜场36号（佳富）沈光友,1.0
上海汉康豆类食品有限公司,东明路,19.0
上海华晨食品有限公司,北京柏悦酒店,2.0
杜尔伯特伊利实业集团有限公司,沃尔玛华东百货有限公司上海桃浦分店,1.0
上海万有全豆制品有限公司奉贤分公司,上海浦东新区洋泾进修学校B2-1704,3.0
中粮东海粮油工业（张家港）有限公司,中粮食品营销有限公司上海分公司,1.0
上海艾米餐饮有限公司,上海金模机械制造有限公司,99.0
上海汉康豆类食品有限公司,36.世纪联华淞南店,6.0
蓝威斯顿（美国）,上海宝食实业有限公司,1.0
上海天容肉制品集团有限公司,镇江欧尚,17.0
上海力德尔食品有限公司,殷行20,59.0
上海市普陀区中福冻品行,上海新香涌餐饮有限公司,5.0
中粮国际（北京）有限公司上海分公司,上海肯德基有限公司万达餐厅,11.0
上海九雅堂食品有限公司,金先生,2.0
上海紫燕食品有限公司,上海市闵行区梅刚熟食店,4.0
上海捷仪经贸有限公司第一份公司,上海龙辉餐饮管理有限公司百联又一城店,2.0
欧源,上海月浦蔬菜交易市场经营管理有限公司,41.0
上海朴川贸易有限公司,上海龙辉餐饮管理有限公司金山万达广场店,7.0
上海力德尔食品有限公司,B1-0710a金汇实验学校1203a①学生,3.0
上海圣华副食品有限公司,上海龙华乐购生活购物有限公司,247.0
江苏俊启粮油股份有限公司,沃尔玛江桥店,1.0
上海新香涌餐饮有限公司,锦江麦德龙现购自运有限公司上海青浦商城,1.0
上海太全贸易有限公司,上海游香餐饮管理有限公司淮海中路店,22.0
生产厂商1,上海市第一中学,1.0
上海佳伊食品有限公司,苏州鸿海食品,2.0
上海农贸批发市场,上海美天副食品市场经营管理有限公司程桥分公司,59.0
海狮大豆油,上海汇亨新亚大酒店有限公司,23.0
多美滋婴幼儿食品有限公司,天津市家氏商贸有限公司,11.0
AT99-裴顿食品（安徽）有限公司,上海联家超市有限公司共江店,2.0
中粮国际（北京）有限公司上海分公司,上海肯德基有限公司昌平 餐厅,5.0
上海万有全豆制品有限公司奉贤分公司,拜耳材料（索迪斯）,1.0
上海中盐嘉青盐业有限公司,上海新景西餐食品有限公司,1.0
上海旭洋绿色食品有限公司,家得利飞虹专卖,5.0
射阳县光辉米厂,上海跃兴旺贸易有限公司分公司,3.0
上海意华食品有限公司,上海欧尚超市有限公司(杭州1店),1.0
AT99-裴顿食品（安徽）有限公司,上海联家超市有限公司武宁店,12.0
广东雅士利集团有限公司上海分,上海莲源物流有限公司望园路分公司,2.0
上海,上海品月餐饮管理有限公司普陀分公司,600.0
上海市君宏博贸易有限公司,上海市行知初级中学,55.0
上海清美绿色食品有限公司,锦江麦德龙现购自运有限公司金山商场,7.0
上海紫燕食品有限公司,上海市嘉定区真新街道玉蓉熟食店,2.0
上海艺杏食品有限公司,常客隆(董浜店),31.0
上海轩尧食品有限公司,上海新欧尚超市有限公司人民店,1.0
临桂县临桂镇庙岭沙塘村公所寨江村,上海晶采轩餐饮管理有限公司静安分公司,1.0
上海悦采芳实业有限公司,环球靖宇,38.0
上海冯达豆类食品有限公司,八号桥157#,29.0
上海展富食品有限公司,（南丰城)上海新旺餐饮管理有限公司遵义路店（南丰城),34.0
上海辉涵贸易有限公司,上海客祥超市有限公司,12.0
上海旭洋绿色食品有限公司,华东医院,31.0
上海万有全豆制品有限公司奉贤分公司,铭言,23.0
上海亚太国际蔬菜有限公司,上海必胜客有限公司灵岩路店,4.0
上海艺杏食品有限公司,浦东新区区政府（上海浦东展览馆）,3.0
上海市青浦区华新萍萍小包装店,上海市青浦区华新镇生宏亮区饭店,1.0
上海艺杏食品有限公司,普陀区教育服务配送中心《怒江中学》,6.0
江苏品源香料有限公司,上海山林食品有限公司,2.0
上海艺杏食品有限公司,同济大学（学苑风味）,23.0
上海双汇大昌有限公司上海分公司,温州市瓯海泽雅林志辉副食品店,47.0
上海紫燕食品有限公司,上海紫燕食品有限公司年友谊路店,3.0
上海旭洋绿色食品有限公司,上海晋城农贸市场经营管理有限公司,8.0
清美,上海翔殷农副产品市场经营管理有限公司,28.0
上海优壹电子商务有限公司,嘉善多又好母婴用品经营部,10.0
山东尽美食品有限公司,上海绿捷实业发展有限公司,1.0
上海万有全豆制品有限公司奉贤分公司,上海市闵行区浦航小学B2-1603a,2.0
上海雨润食品有限公司,上海翼通菜市场经营管理有限公司,24.0
内蒙古小肥羊食品有限公司,上海玉峰食品有限公司,1.0
上海汉康豆类食品有限公司,怡乐食惠灵顿国际学校,1.0
上海群天贸易有限公司,上海龙辉餐饮管理有限公司虹口龙之梦店,4.0
光明米业(集团)有限公司,上海新欧尚超市有限公司蒙山北路店,1.0
上海亚太国际蔬菜有限公司,上海肯德基有限公司杨柳青餐厅,23.0
天津春发生物科技集团有限公司,上海双汇大昌有限公司上海分公司,3.0
鑫禾餐饮,上海市青浦区小蒸幼儿园,52.0
上海市青浦区心玙水果店,青浦区朱家角幼儿园,22.0
上海清美绿色食品有限公司,上海华丰副食品商场,22.0
上海龙上农副产品批发市场经营管理有限公司,水果卖场,13.0
上海家得利超市有限公司,107西藏店,1.0
ZPV0-益海嘉里食品营销有限公司,上海联家超市有限公司荣乐路店,12.0
江苏省农垦米业集团淮海有限公司,上海欧尚超市有限公司,3.0
中粮国际（北京）有限公司上海分公司,上海必胜客有限公司成山路店,5.0
上海良友海狮油脂实业有限公司,上海福宴餐饮管理有限公司,2.0
庄怡农业发展有限公司,锦江麦德龙现购自运有限公司浦东商场,18.0
上海丰硕粮食种植专业合作社,奉贤区福利院,6.0
益海嘉里食品营销有限公司,上海必胜客有限公司芳甸路店,5.0
益海嘉里食品营销有限公司,上海联华超市发展有限公司 - 系统,27.0
上海绿和园艺有限公司,上海必胜客有限公司虹口龙之梦店,39.0
上海丰硕粮食种植专业合作社,自来水公司,2.0
Z10V-泰森华东食品发展有限公司,上海联家超市有限公司曹路店,68.0
上海市杨浦区新康粮油经营部,上海美林阁溧阳餐饮有限公司,3.0
上海艺杏食品有限公司,法雷奥－上汽索迪斯（H ）-M,19.0
纽迪希亚生命早期营养品管理（上海）有限公司,沃尔玛凌云店,7.0
射阳县鑫源粮食加工厂,上海易买得超市有限公司老西门店,2.0
Z10V-泰森华东食品发展有限公司,上海联家超市有限公司七宝店,15.0
上海市徐汇区机关服务中心,上海福杨粮油食品有限公司,2.0
江苏环宇康力科技有限公司,上海汉康豆类食品有限公司,22.0
安吉祖名豆制食品有限公司,大连昆明乐购,58.0
上海亚太国际蔬菜有限公司,上海肯德基有限公司隆昌餐厅,32.0
上海六和勤强食品有限公司,昆山润华商业有限公司上海南汇分公司,18.0
上海市金山区王传明鲜肉店,上海金圩餐饮有限公司,7.0
上海新景西餐食品有限公司,昆山李先生,8.0
佛山市顺德区杏坛镇顺龙食品厂,上海樟鸿贸易有限公司,1.0
多美滋婴幼儿食品有限公司,孝感市晨晨商贸有限责任公司,9.0
上海迪亚零售有限公司,200号店,21.0
上海冰丰冷藏有限公司,海天下,10.0
上海汉康豆类食品有限公司,34.渭南,29.0
上海龙辉餐饮管理有限公司九六广场店,甄味（上海）国际贸易有限公司,176.0
泰国藩泰诺华星制造有限公司,上海金文食品有限公司,1.0
上海东区老大房食品有限公司,世纪联华顾村店,15.0
1天,上海日野食用农产品销售有限公司,1.0
明康汇生态农业集团南陵有限公司,海亮明康汇物流有限公司,567.0
文登荣记果蔬贸易商社,上海联家超市有限公司莘庄店,30.0
上海瑞轩食品有限公司,上海远松贸易,2.0
上海浦勤餐饮管理有限公司,上海市凌桥中学,4.0
海安兴雅米业有限公司,上海合阳综合市场经营管理部,1.0
上海海底捞实业有限公司,上海捞派餐饮管理有限公司打浦路分公司,469.0
上海紫燕食品有限公司,上海七宝商城综合市场经营管理有限公司,871.0
芬美意香料(中国)有限公司,上海双汇大昌有限公司上海分公司,1.0
上海汉康豆类食品有限公司,28.沃尔玛高行店,23.0
上海意华食品有限公司,华润万家广州中山利和,1.0
宁波海曙民璐水产贸易有限公司,上海新欧尚超市有限公司嘉定店,9.0
纽迪希亚生命早期营养品管理(上海),上海新欧尚超市有限公司金科路店,7.0
常州盟江食品有限公司,上海市第一中学,14.0
五常市金福粮油有限公司,上海三门农贸市场经营管理有限公司,2.0
上海良友海狮油脂实业有限公司,锦江麦德龙现购自运有限公司,37.0
上海东方食品有限公司,戬浜菜场,30.0
上海锐洲粮油有限公司,玉环县富顺粮油店,3.0
锦江麦德龙现购自运有限公司,上海顺昕餐饮管理有限公司,68.0
上海长生食品有限公司,大润发市心店,5.0
锦江麦德龙现购自运有限公司上海嘉定商场,上海顺斋餐饮企业管理有限公司,2.0
上海祥森米业有限公司,上海中国煤炭大厦有限责任公司工会委员会,1.0
上海华晨食品有限公司,上海威斯汀大酒店,80.0
上海东辉食品有限公司,上海易买得超市有限公司牡丹江店,1.0
上海双汇大昌有限公司上海分公司,上海永福海鲜食品有限公司,102.0
上海津香食品有限公司,南通今日食品有限公司,4.0
上海力德尔食品有限公司,实验小学-老师,6.0
上海艺杏食品有限公司,永昌蓝田菜市场11号(张忠琴)（加盟）,31.0
上海跃兴旺贸易有限公司分公司,上海鑫福昌工贸有限公司,23.0
苏尼特右旗维信肉业有限责任公司,上海玉峰食品有限公司,1.0
上海花冠营养乳品有限公司,周口市商水县月霞奶粉超市,4.0
纽迪希亚生命早期营养品管理（上海）有限公司,宁波华联商旅发展有限公司,5.0
上海佳伊食品有限公司,金方餐饮,20.0
上海市海  水产有限公司,上海新欧尚超市有限公司人民店,1.0
上海市奉贤区庄行镇怀金养殖场,锦江麦德龙现购自运有限公司青浦商场,9.0
上海苏食肉品销售有限公司,上海新欧尚超市有限公司蒙山北路店,116.0
益海嘉里食品营销有限公司,上海必胜客有限公司欧阳路店,1.0
上海悦采芳实业有限公司,罗店镇,5.0
上海东区老大房食品有限公司,明光,17.0
上海紫燕食品有限公司,上海市宝山区李秀钊熟食店,2.0
上海唐人神肉制品有限公司,华师大      ,4.0
领先食品（上海）发展有限公司,味之鲜-天津富鑫港,8.0
山东鲁丰集团有限公司,上海利峰快餐盒饭有限公司,3.0
上海永诚食品有限公司,上海内特拿面包西点有限公司,1.0
上海行怡食品贸易有限公司,苏州市徐图港海鲜有限公司,4.0
帝门食品（厦门）有限公司,上海金文食品有限公司,1.0
上海亚太国际蔬菜有限公司,上海肯德基有限公司益丰餐厅,25.0
上海艺杏食品有限公司,崇明蔬果批发（邹国萍）(加盟）,23.0
益海嘉里食品营销有限公司,上海肯德基有限公司机场二店餐厅,4.0
益海嘉里食品营销有限公司,上海必胜客有限公司浦东机场店,8.0
上海力德尔食品有限公司,B1-0503a周浦二小分校5203a①学生,2.0
上海锐洲粮油有限公司,样品赠品福利,1.0
家乐福（金桥店）,仪电食堂,3.0
上海欣晨豆业有限公司,茸南市场,31.0
江苏海创农产品开发有限公司,上海肯德基有限公司共和餐厅,7.0
新隆食品商行（上海）,上海浦众农贸市场经营管理有限公司,6.0
上海金文食品有限公司,上海龙辉餐饮管理有限公司八佰伴店,7.0
北京卓宸畜牧业有限公司,上海海底捞实业有限公司,1.0
上海天容肉制品集团有限公司,长江易买得,5.0
安吉祖名豆制食品有限公司,上南乐购,54.0
上海艺杏食品有限公司,天馨市场14号(洪守平)（加盟）,33.0
上海澳莉嘉食品有限公司宝山分公司,邵万生-洋泾镇路15号(靠近苗圃路）,138.0
上海津香食品有限公司,四川故食汇食品有限公司,2.0
上海都乐食品有限公司,上海环盛商业有限公司世纪大道分公司,59.0
深圳市鑫荣懋农产品股份有限公司,沃尔玛顾村店,3.0
上海景瑞农业科技发展有限公司,上海家得利超市有限公司东昌店,58.0
上海冯达豆类食品有限公司,圆州联华超市,23.0
上海亚太国际蔬菜有限公司,上海必胜客有限公司三林浦三路店,8.0
上海都乐食品有限公司,沃尔玛华东百货有限公司上海桃浦分店,7.0
上海安得列朗晴食品贸易有限公司,上海新麦食品工业有限公司,4.0
上海苑春饮食店,浦江饭店,42.0
上海展鲜食品销售有限公司,上海龙辉餐饮管理有限公司真北路店,13.0
上海力德尔食品有限公司,马陆荣创江,51.0
北京市朝阳区麦子店37号盛福大厦2410室,上海绿捷实业发展有限公司,1.0
上海东区老大房食品有限公司,联华锦秋,20.0
中粮国际（北京）有限公司上海分公司,上海肯德基有限公司同乐餐厅,9.0
上海市青浦区华新镇张玉英水果店,上海南华苑度假村有限公司,15.0
上海市普陀区小朱杂货店,上海晶采轩餐饮管理有限公司静安分公司,24.0
上海双汇大昌有限公司上海分公司,界首市西城刘坤食品经销部,4.0
吴淞码头,上海盛怡农副产品市场经营管理有限公司,69.0
上海意圣食品有限公司,新之美餐饮管理（上海）有限公司淮海路店,71.0
上海蓝田食品有限公司,和民餐饮管理（上海）有限公司联洋商业广场店,22.0
上海大昌行食品工业有限公司,上海汇金六百超市有限公司  凌云店,2.0
上海家得利超市有限公司,72龙柏店,11.0
上海万有全豆制品有限公司奉贤分公司,家得利西凌,23.0
光明米业(集团)有限公司,上海联华超市发展有限公司 - 系统,72.0
上海艺杏食品有限公司,欧尚(金山店)--134,20.0
上海泽福食用菌种植专业合作社,上海龙辉餐饮管理有限公司正大广场店,16.0
上海亦禾,锦江麦德龙现购自运有限公司嘉定商场,4.0
嫩原粮油批发市场,上海阳普菜市场经营管理有限公司阜新路分公司 ,3.0
益海嘉里食品营销有限公司,农工商超市,1.0
上海汉康豆类食品有限公司,西新港2,29.0
上海牛羊肉公司,上海光茂食品有限公司第一分公司,3.0
上海启洪食品有限公司,上海市徐汇区乐惠坊面馆,1.0
向进绿色食品,上海天馨集贸市场经营管理有限公司,2.0
安阳市奇天生物技术有限公司,上海迪鲜食品有限公司,1.0
上海艺杏食品有限公司,海关学院餐厅-（多味一）,20.0
内蒙古科尔沁牛业股份有限公司上海分公司,锦江麦德龙现购自运有限公司嘉定商场,45.0
上海大牧汗食品有限公司,上海家得利超市有限公司安亭店,5.0
山东得利斯食品股份有限公司,上海七宝小肥羊餐饮有限公司,1.0
上海爱樱食品有限公司,上海龙辉餐饮管理有限公司莘庄龙之梦店,7.0
旭洋绿色食品有限公司,上海联家超市有限公司曲阳店,7.0
上海展富食品有限公司,（中山公园龙之梦）长宁路店上海港丽餐饮管理有限公司长宁路店,37.0
上海天容肉制品集团有限公司,芜湖1店欧尚,18.0
8652-上海南浦食品公司浦东分公司,上海联家超市有限公司徐泾店,16.0
海亮明康汇物流有限公司,苏州大道西店,109.0
上海市宝山区杨忠肉类经营部,上海欣鹏大酒店有限公司,14.0
上海展富食品有限公司,（莘庄店）上海新旺餐饮管理有限公司莘庄龙之梦店,71.0
多美滋婴幼儿食品有限公司,聊城市海泉商贸有限责任公司,2.0
上海西郊国际农产品交易有限公司,彭明集,2.0
五洲农贸市场,上海市浦东新区高桥镇坤俊水产行,1.0
上海艺杏食品有限公司,东华大学后勤餐饮(西餐馆)(Q1H ),2.0
上海双汇大昌有限公司上海分公司,武汉中舟食品有限公司,10.0
多美滋婴幼儿食品有限公司,四川省嘉恒食品有限责任公司,4.0
上海尔刚粮油公司,上海阳普菜市场经营管理有限公司河间路分公司,2.0
上海大牧汗食品有限公司,安徽仓库,3.0
上海怀乾贸易有限公司,上海龙辉餐饮管理有限公司真北路店,62.0
文长金,上海仓新集贸市场经营管理有限公司,4.0
上海华环真北农贸市场,上海龙珠集贸市场经营管理有限公司,296.0
上海力德尔食品有限公司,B2-1202a西南工程学校 龙吴校区1102a学生,2.0
中粮国际（北京）有限公司上海分公司,上海必胜客有限公司御桥店,6.0
上海花冠营养乳品有限公司,赣州市宁都县东韶乡琳池青华宝贝,4.0
地森贸易（上海）有限公司,新之美餐饮管理（上海）有限公司淮海路店,1.0
纽迪希亚生命早期营养品管理（上海）有限公司,四川省嘉恒食品有限责任公司,24.0
上海微馨贸易有限公司（杨有宏）,上海微馨贸易有限公司,1.0
上海力德尔食品有限公司,B1-0202a平阳小学1505a①学生,3.0
上海艺杏食品有限公司,万有全（复三小学),3.0
上海魅食进出口贸易有限公司,上海游香餐饮管理有限公司淮海中路店,178.0
雅培贸易（上海）有限公司,沃尔玛高行店,23.0
领先食品（上海）发展有限公司,味之鲜-宁波丹口食品,4.0
 上海市金山区谊捷农副产品商行,上海双汇大昌有限公司上海分公司,2.0
上海清美绿色食品有限公司,上海新泉农副产品市场经营管理有限公司,25.0
上海天容肉制品集团有限公司,常州2店欧尚,10.0
V683-上海天成企业发展有限公司,上海联家超市有限公司友谊南方商城店,14.0
上海新景西餐食品有限公司,义乌华伦先,7.0
肉业生物技术分公司,上海双汇大昌有限公司上海分公司,18.0
中粮米业（沈阳）有限公司,上海樟鸿贸易有限公司,1.0
平邑县宏达食品有限公司,上海佳伊食品有限公司,9.0
上海澳莉嘉食品有限公司宝山分公司,邵万生-顾村店菊联路90号,15.0
荡湾市场,上海市南汇实验学校,51.0
上海万有全豆制品有限公司奉贤分公司,20.00,46.0
泰国潘泰诺华星制造有限公司,上海微馨贸易有限公司,1.0
上海花冠营养乳品有限公司,安徽滁州定远亲子乐园,7.0
昆山福照得,上海浦众农贸市场经营管理有限公司,17.0
青岛苏氏包装制造有限公司上海分公司,上海嘉里粮油工业有限公司,21.0
上海百蒂凯蔬果种植专业合作社,上海工业对外贸易公司,73.0
上海新尚国际贸易有限公司,上海澳辰食品有限公司,1.0
上海顾氏农副产品专业合作社,上海润新油脂有限公司,2.0
领先食品（上海）发展有限公司,味之鲜-西宁煜辉,5.0
深圳市泰香米业有限公司无锡分公司,上海新欧尚超市有限公司金科路店,2.0
上海良友海狮油脂实业有限公司,上海申泉农贸市场经营管理有限公司,35.0
上海艺杏食品有限公司,养蚕里市场1号(张官峰)[加盟],31.0
ZLEM-六安市祥和农副产品有限责任公司,上海联家超市有限公司万达店,12.0
上海阳洋豆业食品有限公司,上海市浦东新区学前小学,6.0
上海张裕酒业,上海新麦食品工业有限公司,1.0
上海艺杏食品有限公司,万有全（星舟）,59.0
上海明顺餐饮管理有限公司,上海明顺餐饮管理有限公司,421.0
上海鹏玲食品有限公司,望赤（上海）餐饮管理有限公司正大广场分公司,10.0
上海旭洋绿色食品有限公司,上海联家超市有限公司古北店,27.0
九亭松沪市场,上海龙辉餐饮管理有限公司九六广场店,1.0
上海增鑫食品销售有限公司,上海龙辉餐饮管理有限公司宁国路店,18.0
伊特安食品（上海）有限公司第一分公司,上海合点寿司餐饮管理有限公司,5.0
贝因美（上海）现代商超营销有限公司,沃尔玛凌云店,3.0
上海清美绿色食品有限公司,上海巨鹿副食品市场经营管理有限公司第四分公司,11.0
山东龙大肉食品股份有限公司,上海天馨集贸市场经营管理有限公司,2.0
上海汉康豆类食品有限公司,美天长支,29.0
广东嘉豪食品有限公司,锦江麦德龙现购自运有限公司,1.0
上海龙辉餐饮管理有限公司九六广场店,广东八记食品有限公司（阿文）,28.0
上海市徐汇区为民家禽加工经营部,尊创（上海）宾馆有限公司,57.0
上海艺杏食品有限公司,零陵路二号门店（余永红）（加盟）,26.0
上海汉康豆类食品有限公司,04.曲阳市场,28.0
上海亚太国际蔬菜有限公司,上海必胜客有限公司澳门路餐厅,42.0
益海嘉里食品营销有限公司,上海肯德基有限公司周家嘴餐厅,2.0
益海嘉里食品营销有限公司,上海肯德基有限公司打浦桥餐厅,1.0
上海汉康食品有限公司,上海桂巷集贸市场经营管理有限公司,24.0
上海苏食肉品销售有限公司,0049大华大润发专柜  ,6.0
青浦沈国平豆制品经营部,上海徽家餐饮有限公司,46.0
上海申馨纸业有限公司,上海萨莉亚餐饮有限公司大渡河路店,7.0
上海力德尔食品有限公司,西门3号,38.0
上海济洪蔬菜有限公司,锦江麦德龙现购自运有限公司浦东商场,178.0
上海汉康豆类食品有限公司,真南,3.0
上海铜川路水产市场,上海合阳综合市场经营管理部,144.0
上海优壹电子商务有限公司,姜堰区姜堰镇母婴缘服饰店,1.0
上海济鲜食品有限公司,上海迪鲜食品有限公司,3.0
李锦记食品有限公司,上海日生食品物流有限公司,1.0
上海汉康豆类食品有限公司,上海曹杨铁路市场经营管理有限公司农贸分公司,21.0
益海嘉里营销有限公司,沃尔玛华东百货有限公司上海五角场分店,1.0
黑龙江省北大荒米业集团有限公司,上海海底捞实业有限公司,1.0
上海万有全豆制品有限公司奉贤分公司,大富贵罗锦店,4.0
上海大昌行食品工业有限公司,联华超市   武西,1.0
上海万有全豆制品有限公司奉贤分公司,上海市徐汇区求知小学B2-1102,1.0
上海市宝山区宝灵蔬菜园艺场,上海欧尚超市有限公司长阳店 ,32.0
上海睿畅贸易有限公司奉贤分公司,李国兰（世纪联华黄浦店),4.0
上海市青浦高级中学,青浦高级中学,192.0
上海瀛丰五斗米业有限公司,上海荣辉大米加工厂,2.0
上海市松江叶榭镇顺义鲜肉摊,上海常红快餐服务有限公司,8.0
上海绿和园艺有限公司,上海必胜客有限公司宝钢餐厅,5.0
上海市杨浦区中亮食品经营部,上海市理工大学附属初级中学,52.0
上海艺杏食品有限公司,新康市场门面(李敏)[加盟],30.0
安吉祖名豆制食品有限公司,大润发大华店,70.0
上海东方食品有限公司,博物馆,7.0
T275-上海东辉食品有限公司,上海联家超市有限公司张江高科店,5.0
上海万有全豆制品有限公司奉贤分公司,博兴店,1.0
上海市浦东新区川沙新镇长霞肉品店,上海燕谷粮川食品有限公司,24.0
上海优壹电子商务有限公司,上海市闵行区可华母婴用品经营部,4.0
汤原福丰粮米有限公司,上海祥森米业有限公司,1.0
中粮国际（北京）有限公司上海分公司,上海肯德基有限公司亭坊餐厅,7.0
上海意华食品有限公司,深圳味珍味食品有限公司,1.0
上海市宝山区柱天肉类经销部,上海盛桥农贸市场经营管理有限公司,551.0
宁波江北中大天海食品有限公司,锦江麦德龙现购自运有限公司普陀商场,46.0
上海花冠营养乳品有限公司,泸州郝氏童婴,10.0
郑太强肉类销售经营部,上海爱辉市场经营管理有限公司,19.0
上海汉康豆类食品有限公司,上海联家超市有限公司新南店,20.0
上海汉康豆类食品有限公司,12.农工商120店(川沙）,21.0
上海恒莎贸易有限公司,上海山林食品有限公司,1.0
杭州禹顺食品有限公司,上海八仙食品有限公司,1.0
中粮肉食（山东）有限公司,内蒙古小肥羊餐饮连锁有限公司上海周浦店,3.0
上海万有全豆制品有限公司奉贤分公司,保罗酒楼,22.0
Z10V-泰森华东食品发展有限公司,上海联家超市有限公司大场店,8.0
安吉祖名豆制食品有限公司,老西门易买得,66.0
中粮国际（北京）有限公司上海分公司,上海肯德基有限公司松江餐厅,7.0
ZZOC-上海弘阳农业有限公司,上海联家超市有限公司莘庄店,320.0
上海叠松峦粮油有限公司,上海新欧尚超市有限公司金科路店,3.0
上海金怡果蔬种植专业合作社,上海西郊国际农产品交易有限公司,1.0
中粮国际（北京）有限公司上海分公司,上海必胜客有限公司青浦百联餐厅,2.0
深圳市金永励实业发展有限公司,沃尔玛凌云店,1.0
上海万有全豆制品有限公司奉贤分公司,上海市徐汇区江南新村小学B2-1014,1.0
上海市浦东新区盐仓小学,上海安健餐饮管理有限公司,171.0
上海凌昊食品销售有限公司,上海市昆明学校,8.0
上海都乐食品有限公司,上海嘉定乐购生活购物有限公司,12.0
联合利华（中国）有限公司,上海樟鸿贸易有限公司,1.0
上海好胜贸易有限公司,上海龙辉餐饮管理有限公司虹口龙之梦店,28.0
广西大新县雷平永鑫糖业有限公司,上海鑫禾餐饮配送有限公司,1.0
中粮国际（北京）有限公司上海分公司,上海肯德基有限公司枫泾餐厅,7.0
上海双汇大昌有限公司上海分公司,杭州尽力医药有限公司,54.0
上海景瑞农业科技发展有限公司,上海家得利超市有限公司虹桥路二店,13.0
上海张小宝绿色食品,沃尔玛江桥店,18.0
上海清美绿色食品有限公司,上海宴芸农贸市场经营管理有限公司,65.0
上海万有全豆制品有限公司奉贤分公司,家得利惠南,23.0
威海威东日综合食品有限公司,上海峰二食品有限公司,1.0
上海艺杏食品有限公司,栅桥店门面（刘德亮）（加盟）,32.0
安吉祖名豆制食品有限公司,南桥易买得,98.0
吐鲁番瑞达食品,上海新橡舟实业有限公司,6.0
上海艺杏食品有限公司,上海荣昶农副产品市场经营管理有限公司漕溪路分公司,1.0
乌拉圭,上海澳米特食品有限公司,1.0
湖南湘佳牧业股份有限公司,上海金山乐购生活购物有限公司,5.0
